,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
26,26,14,13,1126.4687754499953,249.25535477351613,1375.7241302235113,[22 14 16 20 21 30 26  5  6 13 26 12 21 14],[11  9 18 26 17  6 28  8 30 23 13 26 29  4],[ 2 25 24 27 13 25 22 27  9 30 27 22 25 22],[22 23  6 25 29 14 19 20  5  9 12 13 22]
27,27,7,6,123.92185371852906,257.16694833785493,381.088802056384,[12 11 18  5 23 20 16],[21 30  9 12 25  4 28],[ 7 25 19 16  5 22 18],[ 8  6 29 21 25 21]
28,28,5,4,371.98005654337453,271.6879469488504,643.6680034922249,[17 24 19 28  8],[ 2  2 20 30 28],[22 30 30 30 18],[ 2 20 13 21]
29,29,7,6,1883.1449846471578,267.2611576608757,2150.4061423080334,[12  6  6  3 20 26 20],[11  7 24 29  6  3 23],[29 13 18 25  3 19 12],[16 11 17  6 26 13]
30,30,14,13,95.47091272131478,290.5279409560515,385.9988536773663,[ 6 14 17 14 25 10 23  5 10 25  4 16 24 12],[15  2 27  6  6 23  3 12  2 21 29 24 14 14],[28 20 16 10 10 27 15  7  6 11 21 18 17  7],[11 26 26 13 25  8 28 18 17 14  7 21 14]
31,31,5,4,120.43327484592656,282.04135933074633,402.4746341766729,[19 15 30  7 23],[ 5 19 10 20 28],[24 29  4 18 27],[24 20 11 22]
32,32,11,10,202.1795726072322,250.60073944929584,452.78031205652803,[ 3 16 26 27 16 30  7  6 17 10 17],[ 4 23 30 13 16 30  4 18  3  9 27],[18  9  5 27 28 14  2  8 17 27  9],[11 16 15 26 23 23 10 20 30  3]
33,33,7,6,820.21178701746,236.4982637277198,1056.7100507451798,[30 23 26  8 12  9  7],[ 2 27 29 16 14 11 30],[14 25 22 14 21 16 26],[14 20  8 27 11  9]
34,34,5,4,1034.7181167708322,211.39734233164722,1246.1154591024795,[28  5 27  8  3],[ 5 16 21 22 23],[27 25 24 15 27],[18 19  5 19]
35,35,3,2,203.03029308077032,213.53959211427573,416.569885195046,[ 6  8 29],[15 15 12],[27 25 28],[11 12]
36,36,9,8,41.88711854415457,353.8324154484482,395.7195339926028,[25  9 22 14 17 14 18 22 26],[15 13  7 20 21 29 21  7 30],[28 29 15  4  4  5 19 30  4],[ 6 14  5  8 22 21 24 27]
37,37,13,12,27.809209976097286,323.1489927928576,350.9582027689549,[25  6  5 26 29 23 10 28  9 22  7 14 13],[ 4  4 11 20 16 16 19 15  8 13 17 25 13],[28 21 18  7 23  5 29 28 10  7 21  8  2],[11 11 30 12 14 27 24 12 30  7 25  9]
38,38,8,7,419.6853601445414,375.733627753816,795.4189878983574,[ 9  6 24 21 14 12  7  8],[29 15  6 12 22 25 23 11],[30 12 18  8 24  3 12 17],[10 28  7 22 21 10 15]
39,39,5,4,158.54656774236736,335.4892236019205,494.0357913442879,[26 17 13  9 22],[10 25 30 12 15],[28  8 11  3 11],[ 7 13  8  7]
40,40,8,7,258.6724067720785,338.14169397031765,596.8141007423961,[18 19 30  8 17 25 25 13],[15 21 15 26 27  5 22 25],[15 11 18 30 26 23 30 18],[19 25 25  9  9  9  4]
41,41,4,3,259.29073623833335,322.33655728158755,581.6272935199208,[24  6 28 25],[ 5  5 27 29],[21 28  7 30],[28  7  7]
42,42,4,3,805.9194554225498,373.5453494954195,1179.4648049179693,[17  4 23  7],[18 24 23 30],[20 14 14  5],[23 23 27]
43,43,11,10,568.5147422672526,373.950739440422,942.4654817076746,[22 30 17 28 10 12  5 12  9 23 19],[ 5  7 28  4 27  2  9 10 24 14 25],[ 4 27  5  2 29 27  4  8 21  8  5],[22 25 17  4 25 17 22 13 22 23]
44,44,10,9,732.2945978648282,304.64019468555904,1036.9347925503873,[ 5 18 29 23 11  8 26 28 26  9],[25 19 12 10  4 14 17 23 17 13],[10  4 18  6 23 25 25 14 23  4],[ 8 10  4 24 25 13  3 18  6]
45,45,2,1,804.225785882284,373.29927260403844,1177.5250584863225,[15 16],[25  6],[28 16],[25]
46,46,3,2,619.3510794972467,383.3173907108319,1002.6684702080786,[ 2 20 23],[21 10 15],[11 27  4],[25  8]
47,47,3,2,386.3717668432332,391.4052847191219,777.7770515623552,[25 11 14],[ 8  2 22],[ 2 17  6],[30 22]
48,48,5,4,319.6137112410256,425.7400876557669,745.3537988967926,[27  8 12 29  8],[10 19 12 16 21],[10  3  7 17 25],[24 30 12  3]
49,49,2,1,122.2533887026094,441.7701034825661,564.0234921851755,[16 27],[28 10],[16 28],[7]
50,50,11,10,756.4126064162189,466.4920064487561,1222.904612864975,[23 16  5  5 20 20 12 11 23  2  4],[24  6  5  2 18 14 14 16 27 12 11],[13 18 11 29 10 18 12 13 26 17 14],[28  2 11 18  4 25  8  9  4 16]
51,51,5,4,343.63069518034393,445.641477314817,789.2721724951609,[ 7  7 19  8 26],[ 8 22 21 14 17],[15 26 12 12 12],[ 7 10  6  5]
52,52,12,11,83.15851712214192,456.94439796731945,540.1029150894614,[15 15  2 18  2  7 22 18  8 25 24  7],[28  6 21 13 22 18 14 21  3  6 13 20],[12 17 22 20 25 28 20 17 24 25 24 10],[19 20  2 10 23 20  4 20 24 29  9]
53,53,3,2,444.3456135191504,437.9283454697745,882.273958988925,[24  7  7],[25  6  7],[ 8  6 26],[13  8]
54,54,3,2,115.16727622515076,450.50015472409393,565.6674309492447,[ 7 27  2],[20 10 12],[28 28  3],[10 21]
55,55,6,5,2231.6345922636033,441.6428110455334,2673.277403309137,[11 19 10 11 16 12],[20 25 10 28  7 25],[21 12 13 11  9 18],[ 9 23 10 29 11]
56,56,12,11,699.2473279520487,491.4398687837089,1190.6871967357577,[17 10 29 25  9  3  7  9  8 28 19  9],[27 21 18  3 26 23 23  6  2  5 17 12],[15 19 28 14 23 25 19 24 28 29 14 18],[18 15 24 14  9 27  8 21 18 25  2]
57,57,11,10,114.69075313999898,437.53777412339196,552.2285272633909,[30  9 28 18 27 29  2 23 22 18  7],[29  3 21 13  5 22  8 15 20  2  8],[22 25  8 25  2 26  7 16  6 16  4],[11 20 26 29  6 18  7 16 26  3]
58,58,10,9,9.230201472540552,491.2682997530702,500.49850122561077,[15 17  9 26 25 27 20 18 27 15],[16 20 30 28  7 25 13 11  8 15],[12 10  3 19  8 22  5 21  2 30],[ 5 17 28  3  2 14 16 13  4]
59,59,14,13,211.54242055869796,463.8006904854159,675.3431110441138,[12  7 15 15  4 24 26 29 11 16 11 15  7 12],[ 3 13  9  9 27 17 22 23 26  9 13  6  3 15],[17  4 21  9 27 24 23  6 29 29 11  8 27 17],[25 10 23 25  8 24 11 19  2  8  5 14 21]
60,60,2,1,1362.7621554296848,515.1077506603269,1877.8699060900117,[29 30],[19  4],[26 22],[25]
61,61,12,11,6.191815804909511,576.4125125566475,582.604328361557,[ 3 18  5 15  8 27  6 12 11  9 28 20],[ 9 14 16  2 26  3  4 17 24 19 12  2],[17 20 24 30 12 14 22 10 27 29  4 21],[ 8 14  6  4  3 14  5 12 20 21  5]
62,62,11,10,2685.3964154973633,572.9690008870036,3258.3654163843667,[26  2 10 23 15 29 12 26  9 29 20],[10 16  9 15 18 18 14 21 24 11  2],[ 7 25 12 17 10 13 27 19 27 23 21],[27 11 29 13 16 19 21 22 11 25]
63,63,13,12,1221.0551559559897,595.1036215289375,1816.1587774849272,[ 6  7  5  5 15 18 23 27 27  8 18  2  8],[30 13 29 13 28  6 29 28 14 15 26 14 21],[ 3 19 29 26 14 26  9  8 11  3 29 10 19],[22 29 24 23  2 23 23  9  8 21  7 23]
64,64,7,6,678.0884810867141,504.72423631333055,1182.8127174000447,[18 12 11 20  8  2  3],[12 14  8 18  2 28 26],[16 25  4  4 12 26 17],[10 12 15  5  8 16]
65,65,5,4,128.83873242236726,593.8661620615446,722.7048944839119,[23  2 27  2 24],[27  8  7  7 11],[ 7 23 27 11  2],[24  3 28  2]
66,66,10,9,27.054320533109475,508.0091452054371,535.0634657385466,[ 6 19 21 16  5 22  5 15 29  3],[25 20 19 16 18 30 27 25 22 17],[30 22 27 28  9 26 21 24 18  4],[16 30 21 29 30 19 30 15  6]
67,67,11,10,992.2384906005179,555.891091802634,1548.129582403152,[14 28 15 10 24 29  9 13 16  6 20],[16  5 17 19  9 12 26 30 15  6 18],[30 25  3 30 14 22  9  5 29 18 22],[ 2  8 24  8 28 19  5 28 30 29]
68,68,8,7,531.3518840908229,520.922122715294,1052.2740068061169,[30  4 26  9  7 15  5 25],[23 15 24 14 17 17  8  6],[20 18 24 18  7 13 13  6],[22  4 11 10  9 17 15]
69,69,9,8,57.82864076802905,547.6384817237273,605.4671224917563,[11 13 27  5 17 20 10  3  8],[15 18  9 13 27 15  9  7  2],[23  6 27 25  7 22 12 30  8],[12 26 20 23  3 16  9  4]
70,70,6,5,1726.470845520116,539.1439401484341,2265.61478566855,[27 26 26  4 21 26],[14  6 11 30 14  7],[26 21  9 12 18 27],[ 6  3 11 24 17]
71,71,8,7,75.42737743417406,553.9381291388293,629.3655065730034,[24 26 19 22 10 16  5 17],[ 9 25  4 23 17 14 21  2],[17 11 10 30 26 16 21 12],[21 16 22  2 26 21 21]
72,72,14,13,124.0817270702733,630.4023189991377,754.4840460694111,[22  7 23 25 29 14 18 29 28 13  8 30 19 29],[ 4 10 19 26  4 29 23 22 14  5  8 18  5 14],[20 21  9  7 26  5 19  6 18 29 18 26 26  8],[ 3  8  9 11 18 10  7  2 13  7 23  9 17]
73,73,10,9,21.691116442969044,673.0261023295224,694.7172187724914,[16 12 13  2 16 28 23 12 22  5],[ 7  8  8  9 21  2  4 25 13  9],[24 20 23 14 23 26 12 11 25 26],[10 13 22 30  4  4 26 17 30]
74,74,10,9,601.5347998211217,653.8322693942446,1255.3670692153664,[27 10 24 27 18  6  7 15 27 11],[22 28 19  3 10 22 20  4 19 30],[10 13 25 28 18 25  7  3 13 20],[29  3  4 22 24  3 25 22  6]
75,75,9,8,81.12471028451029,611.6831309817286,692.8078412662389,[ 9 22 11 21  6 26 29 21  3],[27 18 15  7 28  8  4  7 30],[18  2 13 19 17  8  6 14 12],[20 12 22 13 21  6 28 16]
76,76,6,5,597.18718982111,643.6827463623521,1240.869936183462,[ 5 16  4  9 18 21],[ 4  5  4 28  4 20],[30 28 21 30 24 13],[26 15  7 10  2]
77,77,12,11,904.304230368476,688.219785162296,1592.524015530772,[27 27 16 24 25 18 23 28 20  3  4 29],[21 16  9 15 26 22 21 30 20 23 17  5],[ 4 13 13  4 10 17 23  3  7 11  8 17],[26 22  3 24 15 11  5 11  7  9 15]
78,78,2,1,113.64631324415741,614.9303134315129,728.5766266756704,[24 10],[14  8],[4 9],[25]
79,79,4,3,299.61654354050484,615.3118842608791,914.9284278013839,[14 23  5 16],[ 6  8  5 11],[23 27 23 26],[ 5  4 14]
80,80,3,2,997.8120727128074,692.1887941396855,1690.000866852493,[22 11  8],[16 22 21],[27  8  9],[30 18]
81,81,6,5,289.8217002243608,635.4807119442756,925.3024121686365,[12 21 22 13 12 21],[ 7 23 23 12 18 10],[11  5 18  2 22  3],[19 29 18 21 19]
82,82,13,12,903.0104800543361,688.1410488959247,1591.1515289502609,[11 13 19 27  9  5  6 18 25  7  6 17 29],[12 16  6 30 28 27 27 12 21 24 25 21 21],[ 5 25 22  4 25  4  3 11 15 18 14 12 14],[30 29 29 30 16 25  2 17  6  7 22  7]
83,83,9,8,311.90706948276426,613.9454614704151,925.8525309531794,[21  5 21 21 26  4  4 13 27],[16 24 17 27 29 11 18 13 15],[15  2 26 11  2  6 22  7  7],[ 9 13 23 12 11 11 25 28]
84,84,3,2,729.748843027453,756.320482652554,1486.0693256800068,[23 12 17],[10 13 24],[28  8  8],[18 26]
85,85,13,12,717.2004704128283,777.4716742593523,1494.6721446721806,[ 2 25  7 25 11 15 19 14 12 14 17 28 24],[ 7  9 22 16 12  9 27 18 23 27  9 22  6],[13 28 12  8 11  6 27 29 16 15 17  8 17],[25  5 12 16 20 29 12  5 13 22 24 28]
86,86,12,11,95.21454787719499,764.796997831836,860.011545709031,[27 24  4  4  8 26  8  2 17  3 24 28],[29 19  6  8 13 28 12  6 26  3 15 21],[23 18 12 28 27  8  3  8  9  9 13 27],[ 9 24 13  2 25 29  6  5 19 23  7]
87,87,5,4,226.8692701324047,755.2292238765023,982.098494008907,[18 10 30 27 22],[19 15 23 13  4],[29 12 10  2 12],[ 9 19 18 23]
88,88,5,4,177.84319817968375,718.6091250501528,896.4523232298366,[11 23 13  3 27],[28 29 30  5  7],[18 12 17 22 20],[13 13 16 28]
89,89,3,2,276.5536538747483,759.3702919900907,1035.923945864839,[14 15 20],[16 30  4],[13  9  9],[11 24]
90,90,3,2,829.5510148552405,737.9141319618891,1567.4651468171296,[24  7 19],[ 4  5 25],[18  3  9],[ 8 22]
91,91,3,2,1436.8753493241531,761.1601624883575,2198.035511812511,[ 4 24  7],[ 7 10 18],[24 30 27],[28 10]
92,92,3,2,317.0619047082599,714.4502968865622,1031.512201594822,[13  8 15],[20 25  4],[18 25 21],[ 6 14]
93,93,6,5,84.93324609544705,773.5341795893911,858.4674256848382,[ 8  7 28  2 28 17],[18 20 26 11  5  2],[28 11 30 17 29  2],[ 9  7 15  3  8]
94,94,6,5,348.5936925831029,713.8833855314505,1062.4770781145535,[23  3 25 22 27  4],[19  9 29  4 17 25],[30 14 24 13 26 25],[29  2 25 28 20]
95,95,7,6,976.4572914552627,764.3905169236633,1740.847808378926,[26 22  5 11 29 30 14],[19 26 15 15 20 29 24],[ 4 20 28 12  7 20 13],[13 13 11 22  5  6]
96,96,8,7,629.791285047829,801.5845215601447,1431.3758066079736,[17 17 26  5 20 18 23 18],[18 28 27  6 17  7 16 17],[30 27  3 25 21 24  6 26],[29 12 21 17 26 26  7]
97,97,2,1,795.9072493343558,810.924520780632,1606.8317701149876,[ 9 16],[27 19],[26  6],[29]
98,98,13,12,1074.8194887630625,803.1992781584786,1878.018766921541,[28  4 28 27 14 21 17  6 22 19  7 30  6],[19  6 17 28  7 15  7 10 22 30  6  6 13],[26 30  6 15 17  4 30 22  4  6 13  2  4],[26 21 28 21 26 26 19 13  5 26 20  6]
99,99,12,11,376.876019259739,869.3002325633564,1246.1762518230953,[11 30 14 10 17 13 29 11 11 26 26 23],[26 20 14 27  4  3 13  6 23 21 15 11],[ 8  6 22 23 11 10  3  9 25  4  7  7],[25 17 23  7 30  4 30 20  8 21 16]
100,100,11,10,6.584518909403378,875.3468062896995,881.931325199103,[22 25 27  2 17 18 17 11  7 11 11],[21 12 18 16 10 26 17 27 14 28 28],[ 4 10 17 25 15  5  7 17 25 23  3],[16 30  3 27 10  8 10 18 19 18]
101,101,11,10,395.34722017146487,833.4494879274977,1228.7967080989624,[18  5 19 21 15 25 21 16 13  8 12],[20  9  7 29  8  5 22 26 10  2 18],[24 11 24 24 14  9 22  5 21  3 26],[18 29 15 22  7 20 20  5 22 29]
102,102,13,12,1546.3870572863348,822.6185561871272,2369.005613473462,[14 16 19  3 12 16  9 29 30 23 20 11 15],[13 25 25 25 21  9 28 23 22  9 17  2  7],[10 25 26 27 12 22 18 14 30  4 18 14 22],[20  4  8 24 28 16  5 23 13 28 17 30]
103,103,13,12,44.15758037284848,803.4634878015795,847.6210681744279,[26 11 27 15  9  7 21 24  6 25  8 27  7],[27 19 28  9 27 21 17  7  7 25 24 16  5],[17 12 14  2 15 16 17  9  5 25 26 30 17],[20  9  8  5  5 26  7 15 23 19 10  4]
104,104,14,13,616.2318841408413,859.2839013793869,1475.5157855202283,[ 9  2 23 30  4  9 26 26 23 27 29 18 18 12],[15 17 28  4  5 19 15  2 13 25  6  6  7 17],[22 10  5 28 25 19 24 26 23  7 19  8 21 27],[26  5  5  6 17 29  4 18  4 30  7 25 30]
105,105,4,3,14.680326300507993,861.122112076145,875.802438376653,[20  5 18 20],[23 27 27 10],[26 23 15  7],[26 25 21]
106,106,8,7,108.60366570213334,852.3884122402375,960.9920779423708,[26 12 21  9 29 16  9 24],[ 4 24  7  7  8 15 10  3],[24 16 27 29  9 20 25  9],[20 17 19 19 11 19 13]
107,107,13,12,254.53914152110178,804.1175301616449,1058.6566716827467,[16 17 18 21 22 29  8 20  6  2 26  2 26],[28 10 14  5 25 30  3 28 11  5 16 12 29],[26 19 11  7 24 29  6 23  6 16 16 10 21],[16 16 17 12 22  8 19 23 26 16  6 28]
108,108,5,4,490.7824306219017,945.4590043627046,1436.2414349846063,[27 14 28 23  9],[27 13 30 28  9],[14 18 13 27 10],[27 27 16  6]
109,109,8,7,35.07074399865299,941.5763326161192,976.6470766147722,[14 14 26  7  8  8 21  9],[ 7 16 27  4  8 11 19 27],[25  9 21 14 24 29  7 14],[ 9 16 25 14 16  2 17]
110,110,5,4,1155.5891625958095,908.1986360558232,2063.787798651633,[16  5  4 22 18],[20  2 29 13  4],[28 13 15  8 14],[ 2 12 30  7]
111,111,7,6,147.1946043099776,920.5435873856547,1067.7381916956324,[19 21  7  4 21  8 30],[10 12 29 19 28 16 11],[25  5 13 19  6 23  4],[ 7 18  4 15 26 17]
112,112,3,2,552.1267687270865,979.8162748635025,1531.943043590589,[ 2 14 17],[25 16 15],[ 6 24 20],[22 22]
113,113,4,3,119.78396841300719,978.6879527806861,1098.4719211936933,[ 3 25 26 25],[19  7 13 11],[13 16 21 12],[24  7 13]
114,114,6,5,436.6165901906924,986.6683923624151,1423.2849825531075,[24 26 18 11 27 28],[ 8 16 18 11 19  9],[25 14 22 24 16 17],[17 17 18 16 16]
115,115,3,2,285.5287573589455,919.0995238978733,1204.6282812568188,[ 6  6 23],[15  4 21],[18 20 20],[22 30]
116,116,11,10,965.8376717170688,994.040890548038,1959.8785622651067,[19 19 28 21 17 21 18 28  2 16  9],[19  3 29  3 27 21  8  7 10 16 30],[25 12 10  9  9 21 15  5  3 29 20],[10 26 20  9 21 25  4 13  2 28]
117,117,13,12,403.6769687278662,902.0949596984065,1305.7719284262726,[12 29 24  6 16 29  6 18 28 26 23 15 23],[16  5 15  5 20 12 12 24  2 20 27 11  7],[ 3  3  2 11 26  7  5 28 25  2 30 27 30],[27 19 19  4 12 30 10 11 16 13 17 12]
118,118,9,8,473.74904040013286,946.7591243594188,1420.5081647595516,[ 5 29 26  3 28 24 30  5 29],[ 8 12 18  9  4 30 10 13 28],[21 17 22 13  3 24  7 15  3],[14 16 14 27  5 21 12 16]
119,119,6,5,444.75367778945605,989.0841860260839,1433.83786381554,[12 23 10 13 25  4],[ 3 30 14 25 29  6],[27 12 19 24 10 22],[ 6  5 19 18 25]
120,120,5,4,557.1886536408628,1002.0586983889184,1559.2473520297813,[17 24  2  9 10],[ 9 15 28 26 20],[19  4 23 28 30],[11 20 18 11]
121,121,13,12,167.38849034392507,1040.6678052341608,1208.0562955780858,[22 20 14 30 22 19  8 23  6  2  3 29 28],[14 28 15 22 18 12 15  5 28 10 16 21 13],[12  7  4 28 10 16  5  8 17 16  9  6 16],[15  2 26 11  8  6 13 30 14 12  3 25]
122,122,2,1,224.8404256444256,1063.8305583026274,1288.670983947053,[12 29],[4 6],[ 5 24],[24]
123,123,4,3,7.650475251399,1098.3158702384248,1105.9663454898239,[5 3 6 7],[ 5 12  9 26],[ 2 18 20 27],[10  4 24]
124,124,5,4,138.77390776666638,1033.6679907279201,1172.4418984945864,[27 28 27 29 11],[ 3 19  8 17 20],[19 19 16 28 13],[ 3 29 26 10]
125,125,14,13,78.28653279758883,1043.9988221226672,1122.285354920256,[19  2 20  8 14 20 17 30 15 30  6 20 30 13],[18 18  9 21 24 10  2  7 26 30 14 16  4 15],[ 7 16 14  2  6 29 21 23 21 16  2 27 11 25],[13  5 19 18 20 12 22  2  5 25 30  5 16]
126,126,3,2,291.3790267827932,1040.1759515351075,1331.5549783179008,[17 28 12],[ 4 24 12],[ 7 22 24],[25 26]
127,127,4,3,150.006302563786,1051.7423547021717,1201.7486572659577,[20 20 28 20],[15  9  2 28],[ 3 29 16 12],[26 11  5]
128,128,4,3,63.19360043465411,1080.2169718206094,1143.4105722552636,[20  5 21 30],[ 8 24 19 26],[24 26  3 17],[29 21  6]
129,129,3,2,58.09870453426702,1012.0758389329375,1070.1745434672046,[16  7 24],[18 23 26],[ 9  2 17],[30  5]
130,130,4,3,362.2803444549713,1029.9117922790012,1392.1921367339726,[ 6 13 10 16],[10 24 25  4],[27 12  6  9],[ 5 11 19]
131,131,5,4,1040.1100825495296,1063.7170985262196,2103.827181075749,[26  8  4 13  2],[19  4 18 16 12],[24 30  2  3 21],[13 26 28  9]
132,132,14,13,250.16488347937278,1105.5817986438683,1355.746682123241,[13 13 30 14 25 28 13 30 16 28 19  2 20  7],[29  3 30  8 27 21 22  9 11 10 15 27 30 15],[ 9 26 29 15  5 16 17 15 28 12 18  5 27 19],[12 20 10  4 25 13 11  8 14 12 15  9 26]
133,133,7,6,419.3286781454933,1182.0662401125207,1601.394918258014,[ 8 30  2 13 30 28  7],[17 30 13 30 24 25 18],[15 22 12  2 14 27 18],[10 19 26 17  9 15]
134,134,7,6,382.02112543631074,1104.7380914691348,1486.7592169054456,[20  6 18 29 16 25 14],[26  6 13 22  9 11 13],[ 7 26 22  9 24 17 14],[26 18 17  4  9  6]
135,135,5,4,361.6892784655668,1121.4467128854449,1483.1359913510116,[28 22  4  3 22],[ 9 30 26 11 30],[ 5 21 14  2  3],[30 13  9  8]
136,136,7,6,1487.4105267839823,1182.2716653819007,2669.682192165883,[ 8  8 27 27 30 29 26],[27  8  5  3 22 18 25],[18 11  6 21 25  9 15],[26 19  9 24 24  2]
137,137,9,8,359.9070406662106,1124.942409755421,1484.8494504216317,[22  8 25 12 23 12  7 13 23],[24  8 24 29 19 14  3 12 14],[20 16 12 23  4 16  7 25 27],[ 4  8 16 19 22 11 14  2]
138,138,5,4,164.5527047309753,1164.907119911724,1329.4598246426995,[15 20 29 26 29],[ 2 24  8 16  2],[15 20 16 10 30],[ 3 10 29 22]
139,139,7,6,96.62902586995887,1113.37226755002,1210.001293419979,[28 23  6  3 25 13 25],[12 30 26 19 28 19 16],[ 5  6 30 29 25 18  3],[18 21  5  8 14 18]
140,140,14,13,69.08596546164601,1137.5934788610573,1206.6794443227034,[15 30  7 20 23 21 30  2 13 10 27  7 12 12],[25  2 30  7 10 30  2 21 17 14 29 27  5 10],[ 8 30 29 14  7 13 24 20  8  2 15 11  2 27],[ 9 18  2 26  5 14 12 24 27  5 24 14 13]
141,141,4,3,1477.466652722794,1162.5971985549238,2640.0638512777177,[ 8  5  8 28],[24 28 19 10],[14  6 19 23],[24 22 15]
142,142,14,13,171.99775201854882,1138.2931396219578,1310.2908916405067,[11 19  5 26  2 29 24 18 30  3 24  3  5 22],[29 27 13 23  2 26  3 24 21 15 17 22 29  7],[ 2  6  9 11 30 22 17 19 24 29 13  5 21 20],[25  3 10 19 13 19 10 29  9 18 11 15 20]
143,143,2,1,206.8903681921365,1193.311710958588,1400.2020791507246,[14 14],[24 15],[25  4],[16]
144,144,7,6,286.99001596472556,1261.5687465376404,1548.5587625023659,[14 16 18 19  3 28 30],[ 4  2 21  4 30  3 28],[ 2  9  8  9 23 30  3],[29 24 23  3  8 21]
