,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
33,33,3,2,870.5893828287235,261.51722818426146,1132.106611012985,[11 21 20],[ 3 13 12],[ 9  9 26],[10 13]
34,34,6,5,160.08065740420074,243.97563950265595,404.0562969068567,[29  3  4 28  8  6],[16  2  8 27 10  8],[ 8  4 17 28 28 24],[30  4 10 27 12]
35,35,6,5,500.3897863138954,272.74465988436526,773.1344461982607,[28  9 12 15 27 16],[30  4  2  3  5  8],[12 21  6 25 26 13],[ 9 27  7 30 15]
36,36,8,7,13.982592290542858,361.1314851428757,375.1140774334186,[ 3 24 12  7 13 15 12 11],[18 23 19 29  8 11 14 16],[19  4 29 17 18 19 18 19],[18 17  7 22  3 27 14]
37,37,2,1,146.41509847676704,387.08601537655744,533.5011138533245,[ 9 20],[6 7],[2 2],[26]
38,38,5,4,885.9275920245326,333.93443214825265,1219.8620241727854,[16 13 12 24  9],[ 9  5 17 17 21],[ 3 10 30  6 21],[18  5 12  9]
39,39,7,6,251.47447494023496,371.4562384595098,622.9307133997447,[28  8 30  7 24  4  4],[27 24 18 25  8 29 24],[15 17 12 19 26 28 30],[ 9  8 30  4 14 10]
40,40,4,3,176.4616769632777,309.99288155180994,486.4545585150877,[10 20 29  5],[25 24  7  4],[ 6  4 21 27],[13 28  8]
41,41,8,7,824.9021280102863,378.0990710697001,1203.0011990799865,[11 25 29  5 23 26 18 21],[19 18 30 17 23  8 28 13],[17 18  6 18 22 12 24 18],[13 27 19 12  2  2 18]
42,42,7,6,304.1151545418212,382.9954586698906,687.1106132117118,[17 27 22 24 12 20 30],[30  2 29 27  4  8 13],[30  4 10 25 19 14 14],[25  5 18 17 19  4]
43,43,3,2,460.1566652946055,355.685762800586,815.8424280951915,[20 12 30],[29  9 12],[ 5  9 28],[14 21]
44,44,7,6,14.988215389944475,304.3085132560394,319.2967286459839,[17 22  5 12 19 28 18],[16 28 12 11 29  4 29],[17  8 17  6  4 20 27],[17 26 19  3 22 17]
45,45,4,3,449.28131136406864,322.4048468369057,771.6861582009743,[13  6 28 13],[23 29  2 21],[ 3 16 23 22],[ 4 19  2]
46,46,4,3,1331.7694343655105,328.81486344573284,1660.5842978112432,[29  8 10 27],[ 2 29  4 20],[16 12 21 18],[ 9 27  3]
47,47,7,6,111.41543379663864,315.0690320130869,426.4844658097255,[20 30 28 30 22 27  2],[ 7 19  4  7 19 11 23],[28  4  7 19 24 21 11],[ 2  3 11 22 14 30]
48,48,9,8,1319.7634130353604,428.829302814672,1748.5927158500324,[12 25 14 27 23  5 28 15  8],[10 21 25 12 22 22 21  3 15],[ 2 17 14 16 16 22  5 12 30],[ 4  9  7 13 16 29 15 18]
49,49,4,3,180.5924193910671,440.99975208446233,621.5921714755294,[20 17  9 26],[30 23 16 10],[19  5 26  3],[ 3 11 18]
50,50,6,5,38.293112235468975,456.72283943398213,495.0159516694511,[ 6 27 13 30 25  7],[ 6 12 10  5  9 20],[12 20  9 15  3 20],[ 4  2 17 24  2]
51,51,8,7,1263.4868123099084,497.51289199031567,1760.999704300224,[19  5 19 26 15 24  8 13],[20 21 16  5 26 13 29 16],[22  5 29 16 23 22  6 22],[28 28 14  5  4 24 10]
52,52,6,5,503.76744625042426,434.7760974737766,938.5435437242008,[ 3 19 19 29 23  9],[27 24 23 29 13 17],[15 20 30 19 13 16],[30 20  2 24  5]
53,53,2,1,84.04454089934922,474.3390056241865,558.3835465235356,[24 22],[12 11],[3 3],[28]
54,54,3,2,433.6525729002381,478.66115210908987,912.313725009328,[ 9 30 24],[16 20 19],[29 29 24],[10 10]
55,55,5,4,69.05960167686162,484.29660447316417,553.3562061500257,[19 16 25  8 13],[24  5 16 28 19],[14 10 15  8 14],[ 8 15 11 18]
56,56,2,1,316.82399012588905,426.4629684718519,743.286958597741,[10 27],[14 30],[ 9 30],[29]
57,57,7,6,199.28015362340741,446.49895431079483,645.7791079342022,[30 21  6 26  5 28 28],[22 20  2  7 15  2 12],[ 2 20  6 11 25 17 17],[24 18 26 19 29  9]
58,58,4,3,143.70722634543515,431.7609503790208,575.4681767244559,[16  2  2  6],[20 16  9 22],[ 7 27  6 11],[21  6 19]
59,59,6,5,9.233725845222587,467.12890591875396,476.36263176397654,[13 19  7 30 30 22],[21 28 16  5  6 28],[ 5  5 17 12 27  4],[19 19 28 22 24]
60,60,4,3,218.4268202340176,569.5801155363313,788.006935770349,[11  5  7 12],[14 10  4 27],[16 14  7 28],[21 17  3]
61,61,2,1,108.1605128541713,504.9671702780772,613.1276831322485,[ 6 28],[22 21],[18 11],[22]
62,62,3,2,419.5184446668267,562.2343674745226,981.7528121413493,[15 12 24],[12  8 25],[19 16  2],[ 4 23]
63,63,8,7,1166.710656458597,532.7638416966013,1699.4744981551983,[24  6  4 25  8 22 23 28],[20 10  2 24 19  4 22  9],[28 16 21 18  4 24 13  7],[25 27 20 23 17 19 26]
64,64,8,7,23.822856563977396,537.1501222045752,560.9729787685526,[30 12 24  6 18 21 27 26],[10 12 26  5 18  3 25 18],[28 19 28 24 19 22 20 26],[14 18 26 17 25 21 28]
65,65,5,4,958.5019671044263,569.8685631723407,1528.370530276767,[21 26  8 18 30],[ 5 10 25 16 26],[ 9 24 13 11 25],[ 2 22 28 26]
66,66,8,7,1832.6508375598205,508.67376263155546,2341.324600191376,[29 20  5 25 20  7  6  5],[27 29 27 12 16 10 17  2],[11 30 19 13  7  4 25  5],[27 17  9 25 27 14 17]
67,67,4,3,13.285478420470266,586.7178717309206,600.0033501513908,[28 20  4  4],[ 8 26 28  7],[ 4 13  8 26],[ 9 26 22]
68,68,6,5,1049.446656614875,597.378528205515,1646.82518482039,[ 4 19 21 25  3 11],[21 13 29  2  5 25],[17 26  4 20 10  5],[24 11 14 28 19]
69,69,5,4,80.40578420410772,503.52935627352514,583.9351404776329,[ 7  9  2 24 17],[ 4 27 30  7  7],[ 6 16  5 13  9],[20  5 17 29]
70,70,8,7,465.74519763125625,533.6614672719568,999.406664903213,[17 22  7 28 25  4 18 16],[ 3 29 16 22 16 26 21 28],[14 16  6  3 12 30 13  7],[20 15  5 18  8 12 24]
71,71,4,3,12.90625402478907,541.1583838978503,554.0646379226393,[ 5 22 16 19],[14 30 19  3],[30 18 23 24],[30  5  5]
72,72,8,7,545.4069609562393,692.0321826295572,1237.4391435857965,[17 26 15 26 16 29  6 23],[25 11  7 30 24 20  9 14],[10 24 22 23  9 19 11 13],[14  7  2 10 12 16 28]
73,73,5,4,12.746546759041776,618.999189339344,631.7457360983857,[ 5  3 12 17  6],[26  3  3 27 26],[ 9 26 30  5 17],[14 23 12 28]
74,74,7,6,944.3556766927263,638.8831726240146,1583.238849316741,[ 3 22  8 11 20 30  7],[25  4 18 10 17 11  6],[11 13 30 17  8  3  8],[27  3  9 17 23 15]
75,75,3,2,63.10297222885969,627.9897776838,691.0927499126597,[29 22 13],[14 18  6],[25 26 20],[22 25]
76,76,3,2,37.3235231493976,664.5683875894476,701.8919107388452,[4 2 2],[28 10 11],[13 19  7],[19 24]
77,77,2,1,925.7689046113989,636.1416348683415,1561.9105394797402,[7 4],[26 18],[28 26],[27]
78,78,5,4,107.98691806061379,682.0882935646704,790.0752116252842,[21 13 13 27 11],[27 12 14 19  2],[ 3 26 29 20 29],[12 24 15 14]
79,79,2,1,385.80921709014484,675.5331215898908,1061.3423386800357,[22 30],[6 5],[2 8],[18]
80,80,6,5,1122.6804790105211,679.3710932098558,1802.0515722203768,[ 8 17 20 29 22 24],[ 7  2 30  4  2 16],[22 26 21 17 14  7],[30  3 17 25 12]
81,81,3,2,1297.909197860591,692.4696291680546,1990.3788270286454,[19 16 12],[ 2  3 28],[ 6 15 19],[16 13]
82,82,9,8,695.3075478223876,638.9241835190891,1334.2317313414767,[22 22 15 29 19 20  2 10 23],[28  8 17  3 19 26 16 30 18],[30 10  8 24 17 25 20 21 22],[17  2 29 29  2 26 14 22]
83,83,6,5,809.4483730896978,647.0940018613362,1456.5423749510342,[18 16 11 21  9 29],[27  8  2 10 11 19],[14  3  3  7 14 30],[15 10  9 21 20]
84,84,4,3,460.24528244360476,769.8540730323377,1230.0993554759425,[17 17  4 23],[ 3 12  9 11],[15  2 11 14],[ 9 18 13]
85,85,6,5,5.8073044231186675,738.6940542326854,744.5013586558041,[29  9  6 16 11 17],[ 3 16  9 15 18 12],[26  7 17 26 14 20],[12  5 11 17 26]
86,86,4,3,60.6432543338705,784.1373061475716,844.7805604814421,[25 30 26 11],[19 27 21 12],[26 13  8  9],[22 30 30]
87,87,4,3,1.8900162999598311,716.970028304273,718.8600446042328,[13 28 20 15],[21 11 13 12],[13 26 16  7],[16 25 13]
88,88,7,6,183.65042048450854,768.7005130073532,952.3509334918617,[17  2  2  8 27 26 13],[18 21 22 11 26  4 14],[ 6 14 21 11 11 21 11],[21 28 22 26 23 18]
89,89,8,7,243.28924707969156,708.8956867085597,952.1849337882512,[20 26 27 12  5  6  6 29],[13 24 28 17 27 26 15 12],[27 19 22 15 29  3  8 17],[23 29 29 25 20 26 19]
90,90,5,4,638.5286799583981,751.8547487134166,1390.3834286718147,[28 27  2  3 12],[ 9 11 24 18  7],[22  6  4  7 15],[24  5 29 19]
91,91,2,1,438.17322562459185,745.6910258330919,1183.8642514576836,[27  7],[19 21],[ 8 14],[28]
92,92,5,4,287.3744501424406,721.1521245051492,1008.5265746475898,[ 9 18  7  9 15],[30  9 10  6 14],[ 6 12  9 24 30],[13  3 21 24]
93,93,6,5,852.3980854163992,718.5080719360994,1570.9061573524987,[ 2 24  6 26 26 10],[ 3 20 30 18 16 13],[ 5 17 11  2 20  5],[14  4 22 23 22]
94,94,7,6,35.57974733840884,704.3422063317223,739.9219536701312,[ 4  2 15  8 18  4 13],[25 13  6 28  8 14  4],[12  9 21 16 10 29 20],[27 28 21  9 22  8]
95,95,9,8,380.5531365988901,701.8203771440888,1082.373513742979,[17 14 27 13 12 27 17  8 28],[ 4 25 30 12  3  3  6 20 26],[18 19 10 16 26 17 11  9 18],[25 24 16 15 20 25 20 22]
96,96,5,4,720.1944566664703,875.700903438643,1595.8953601051132,[27  8 19 27 12],[12 23 11 19 14],[ 2 18  9 11 19],[ 6  9 24 24]
97,97,7,6,43.652347838183395,865.0828308170682,908.7351786552515,[ 9  7 30  6  6  4  2],[23 10 12 30  5 21 11],[24 11 22 12 29 27 26],[18  5 23 15  6 21]
98,98,3,2,90.86501031455713,854.9773154356799,945.842325750237,[30 16  5],[17 19 28],[19 28 18],[23  4]
99,99,2,1,650.2323145329813,812.9063636245879,1463.1386781575693,[9 7],[ 6 16],[11 23],[7]
100,100,8,7,243.9335237109797,844.268312087541,1088.2018357985207,[19 13 19 26 19  2  4 10],[30 24 22 20 25  3 22 18],[18 12 11 12  7 20 21  8],[22 16 16 10 16 27 29]
101,101,7,6,44.57445525757701,898.8363524320966,943.4108076896737,[29 21  3 25 11  8  3],[ 2 15 26  7 29 21  9],[13 14 11 21 25 13 21],[30  8 19 28  6 14]
102,102,9,8,1945.0728808125762,806.2075242902115,2751.280405102788,[21 29 14 11  3 23 13 20  4],[30  9  9 26 23 22 22  6  8],[12 22 22 18  6 10  3  3 22],[ 5  3 25 17 14 12 29 30]
103,103,9,8,532.9310404718666,855.2778576385117,1388.2088981103784,[25 15 18  4 15 25  6 17 11],[ 7 16 20  7 11 23  5 25 14],[15 12 15 22  4 26  2 19  9],[29 23  2 28 28 20 24  9]
104,104,7,6,1117.0454172485972,882.4000927618971,1999.4455100104942,[ 4 29  3 11 12 29 12],[20 19 22 25 21  4 19],[23 28 14 16 11  3  5],[18 17 25  6 11  8]
105,105,3,2,1178.4009484535306,835.3147435626458,2013.7156920161765,[21  4  2],[29 14 12],[ 2  6 11],[26 12]
106,106,7,6,2967.852961233338,829.7439169864795,3797.596878219818,[ 5 15  2 15 30 10 26],[ 5 21 11 10 17 25 20],[29  9 11 17 29  9 20],[14 15 10 21 10  9]
107,107,2,1,1155.9945346126303,884.5093769735222,2040.5039115861525,[5 7],[ 6 24],[ 9 26],[15]
108,108,2,1,217.62469932487622,938.9444303014047,1156.569129626281,[25 25],[21  9],[ 3 17],[10]
109,109,2,1,593.4883823605073,980.354764822591,1573.8431471830984,[16  2],[5 4],[ 3 25],[8]
110,110,2,1,1716.6279315936301,902.6055715769398,2619.2335031705697,[24 11],[24 18],[ 6 17],[7]
111,111,5,4,9.828552200179006,915.4037599806422,925.2323121808213,[20 16  2 23  4],[15 10 27 13  7],[21 14 17 21  5],[14 30 29 13]
112,112,2,1,104.1249000115499,931.1486067305849,1035.2735067421347,[30 17],[28 13],[10  3],[19]
113,113,6,5,135.0002928038142,912.2252966916469,1047.225589495461,[21 20 25 23 13 25],[30  4  4 22 16 17],[ 4 19 15  4 30  5],[22 17 21 22 18]
114,114,6,5,424.055713976329,978.3665885046802,1402.4223024810092,[17  9 30 18 23 27],[30 29  7 26 10 22],[15 27  7 21 26 29],[22 14  3 13 11]
115,115,6,5,145.57164193624217,967.3562262769586,1112.9278682132008,[17 30 21 26  6 24],[22 17 16 14  9  7],[ 7 28 29 10 27 12],[22 22 11  6 24]
116,116,5,4,419.03925930675166,990.8729960313725,1409.9122553381242,[25  9  4  8 27],[15  5  5 21  9],[27 30 12 30  3],[26 13 19  2]
117,117,4,3,95.48314910390881,977.5575037064689,1073.0406528103777,[ 3 25 26 30],[18 15  8  9],[ 9 14 26 27],[24 20 20]
118,118,7,6,267.8409557703902,989.8312018951883,1257.6721576655787,[ 3 16 11  5  5 23 14],[24 29  8 10  4  2 30],[ 5  7 16 29 18 22  8],[19 18  2 10 29  9]
119,119,4,3,1449.5955164155034,950.1653748040466,2399.76089121955,[12 15  6 16],[11 18 25  8],[23 25 30  3],[28 12 30]
120,120,3,2,194.80921895209286,1030.7374628215302,1225.546681773623,[24  6  6],[ 5 23 10],[ 6 17  3],[15 28]
121,121,8,7,1256.3122430074266,1061.2455312892994,2317.557774296726,[27 28 20 25 18  4 10 11],[ 4 20 17  6 12 15 24 24],[15 13 11 12  2 17 18 11],[ 5  6  9 15  2 24 15]
122,122,5,4,195.21959027279468,1004.2424769453229,1199.4620672181177,[ 7  4  2 28  5],[ 2 20  5  6 13],[12  8 19 14 10],[ 5 30 23 14]
123,123,2,1,111.58143103671685,1062.9482696827906,1174.5297007195074,[23 13],[11 15],[ 4 24],[23]
124,124,8,7,395.1953178295301,1079.9688923432598,1475.1642101727898,[30 23 20 26 12 27 20 19],[26 11 28 16 12 27  2 30],[ 6 25  5 14 10 27 15 15],[29 12 26 22 28  4 24]
125,125,9,8,239.81041115043888,1034.1812074213633,1273.991618571802,[11 14 12 30 17 12 12 28  6],[ 7 17 24 24 19  5 29  3  3],[17 10 27  4 26 19 30  2 24],[16  2 13 30  8 27  9  9]
126,126,8,7,59.94553796758012,1066.807698838988,1126.753236806568,[18  8  3 19  4 16 27 16],[12  8 17  3 26 17 30 21],[24  2 19 10  4  5 10 18],[20  9 27  3 27  6 30]
127,127,9,8,64.66010420101354,1021.3727529525625,1086.032857153576,[ 3 13  4 23 20  3 25 19 21],[ 8 30 17 27 20 12 30 19 13],[ 9 16  6  5 10  9 18 14  6],[28 25  3 13 25 15  2 30]
128,128,2,1,394.7638341259399,1062.9928662305435,1457.7567003564834,[18 17],[10 21],[4 3],[10]
129,129,3,2,508.67199929550935,1007.730956331623,1516.4029556271323,[ 9 17 30],[ 9  7 29],[23 15 14],[20  5]
130,130,6,5,4.335112161068201,1023.4492618180574,1027.7843739791256,[23  6 30 13 25  8],[28  9 11  8  2 24],[23  6 13 21  4  4],[13 26 11 13 23]
131,131,6,5,905.9223029446221,1065.1711316403005,1971.0934345849225,[28 17 19  2 19 28],[21 30 26 21 18 23],[22 22  5  9 26 28],[ 9 29  2 11 21]
132,132,2,1,299.1573498304903,1126.5248956614223,1425.6822454919127,[11 16],[21 24],[12 15],[16]
133,133,7,6,1167.3714649700557,1109.8176839898795,2277.189148959935,[21 22  5  5  7  6 15],[29 12 11  2 19 18  8],[20  2 19 12  2 10 24],[26 26 15  3  5 16]
134,134,3,2,137.6460170615622,1171.874053412735,1309.5200704742972,[27 15 12],[26 22  9],[11  6 27],[ 3 27]
135,135,3,2,628.4210278809151,1103.2587551707772,1731.6797830516923,[ 9 16  9],[30 13  3],[11  4 25],[15  8]
136,136,4,3,848.8837175903294,1117.7763056886747,1966.6600232790042,[ 3  7  3 20],[ 8 23  6 26],[15 17 30  5],[15 20 27]
137,137,7,6,44.90018077069876,1159.8523354692093,1204.7525162399081,[27 19 28 10 10 14 15],[13  6 12 16 12  8 30],[20 29 15 13 29 12  2],[ 2  8 26 15 17  9]
138,138,7,6,584.3102713946363,1146.45331160587,1730.7635830005065,[ 6 22 14  5  7 15  3],[ 2  6 17 13 28 15  2],[13  2  2  6 27 15  3],[30 27 29 28 19 13]
139,139,8,7,201.72054654049705,1188.4212137800682,1390.1417603205653,[ 9  9 19 27 27  3 28  7],[29 16 18 19 17 25 30 13],[18 26 13 11  8 16  9 15],[10  5 14 18 15  6 10]
140,140,6,5,67.37651925237505,1192.5905928394013,1259.9671120917765,[25 25 26 28  8 26],[11 18 28 18  9  6],[28 20 25 12 15 30],[30 19 21 28 30]
141,141,4,3,1399.583727740221,1153.7312757410305,2553.3150034812516,[ 4 28  2 27],[15 12 25  2],[ 4  9  5 16],[5 3 4]
142,142,4,3,302.54577176869617,1154.3798057480024,1456.9255775166985,[27 16 10 25],[13 16  2  8],[17 18 20 23],[ 4  8 22]
143,143,8,7,377.80770337968397,1175.2955502475695,1553.1032536272535,[26 17  3  3  3 19 18 12],[25 30 18  3 30 27 11 12],[ 6 24 30 15 11 18 21 22],[26  9 22 12 28  8 18]
144,144,8,7,562.1007380359738,1207.1159545404566,1769.2166925764304,[15 11  3 12 14  5 17  9],[13 20 17 27 26 20  7 24],[18  7  8  4 26 18 25 20],[15 30 20  2  9  6 10]
145,145,9,8,659.099255567248,1276.1079992794398,1935.2072548466876,[11  7 13 24 15 19 30 22 28],[18 26 22  5 23  9 17 14  2],[13  8 16  5 12  2 19 24  7],[12  6 27  9 10 18  7 22]
146,146,9,8,439.68491380996795,1224.4376872457524,1664.1226010557202,[15 22  6 21  8 30 24 23 15],[12 26 18  4 26 17 14  9 30],[27 11 11 16 18  2 10 11  2],[16 24 11 18  8 18 22 13]
147,147,7,6,176.81054002156898,1262.9885864503028,1439.799126471872,[ 7 30 29 19 16 22  5],[30  3 20 28 13 29 23],[30  3  3 22 20  8  6],[17 28 14 24 16  2]
148,148,6,5,103.64657649144092,1239.3969803646155,1343.0435568560565,[ 4 11 11  6  9  9],[ 8  5 22 28  4 21],[21 20  3 29 28 19],[22 13 15 23  8]
149,149,8,7,815.6171929441521,1263.992785655852,2079.609978600004,[12 17  9 16 15 20 18 13],[10  2 29 24 25 29 16 11],[ 3 20 23 22 23  3 21 26],[15 10 17 24 29 15  4]
150,150,4,3,105.38548215604658,1272.4569680806803,1377.842450236727,[12  5 30 28],[12 14 13 27],[26 25 13  4],[28 16 22]
151,151,6,5,147.43931342738216,1234.7270467081694,1382.1663601355515,[17 26 24 25  7 27],[10 21 26 11 27 27],[15  5  8 11 11 15],[18 25 29  2 15]
152,152,2,1,116.0766385685274,1222.7536086285422,1338.8302471970696,[30  5],[26 25],[26 24],[28]
153,153,5,4,161.32328423229833,1238.9167619769514,1400.2400462092498,[ 2 22 12 20 17],[ 9 19 28 27  6],[18 29  6 26 25],[28 15 18 26]
154,154,7,6,75.10736815901718,1209.6709743067454,1284.7783424657625,[ 3 20 29 14 24 17 15],[24 20 25 21 17 27 17],[21 25 17  9 14 16 28],[ 6 24 23 28 29  6]
155,155,9,8,27.570960314184482,1282.011796781435,1309.5827570956194,[ 2 21  5 16 15 27  2 27 23],[29 28 16 26 21  7 20 29 27],[21 19 25 12  7 19 13  3 28],[12  9 27 26 13 27 11 27]
156,156,8,7,914.8916716204169,1371.3809496857632,2286.27262130618,[30  6  8 12 19 30  8 17],[18  4 15 30  6 30 11 23],[19 12 28  2 29 28  5 30],[10  6 23 18 29 16  7]
157,157,5,4,332.54207145262103,1374.3379001526969,1706.879971605318,[26 29 16 29 10],[14 15 28  6  3],[ 9  3 24 27 26],[10 11 24 28]
158,158,2,1,2725.281759358419,1334.4554395124094,4059.7371988708283,[ 7 18],[20 20],[ 7 13],[25]
159,159,4,3,296.6109116945668,1378.582907780507,1675.1938194750737,[23 29 14  9],[22  6 28  9],[29 15 27 12],[22 10 25]
160,160,9,8,138.34276486444398,1341.835824131634,1480.178588996078,[25 16 30 21 15 24  9 18  5],[ 6 15  5 16 13 28 24 10  3],[ 8 16 16 17  3  4 12 18  8],[23  9 24 28 10  4 13  5]
161,161,2,1,1131.1044962556184,1386.7713731143442,2517.875869369963,[15 17],[27 21],[ 5 22],[13]
162,162,6,5,218.27605547708623,1336.1515553853542,1554.4276108624404,[21 29 23 24  7 14],[13  2 19 27  3 19],[12  6  7 24 26 30],[ 3  2 12 14 22]
163,163,4,3,514.0623396116558,1396.821937757707,1910.8842773693627,[3 8 9 9],[11 23 18 15],[30 24  8 13],[14  3 12]
164,164,5,4,486.42234075423255,1323.8728892281297,1810.2952299823623,[18 29  5 25  3],[21 17 29  4 27],[30 28 18 24 15],[ 5 11 20 26]
165,165,9,8,202.38370075703185,1343.0286008831638,1545.4123016401957,[28 12 10 30 27 11  2 28 24],[18 24 19  4 25 19 10 20  9],[13  4 12 11 21  9  3  9 22],[30 12  7 28 19 10  5 21]
166,166,4,3,794.56338048765,1355.8118257673555,2150.3752062550057,[ 6 29 23 16],[11 23 30  9],[21 11 18  8],[14  9 23]
167,167,3,2,160.08067700962408,1379.000727183722,1539.0814041933459,[ 9 13  3],[11  5  5],[ 9 26 25],[12 13]
168,168,6,5,447.40274118910565,1456.549780984319,1903.9525221734248,[27  7  4 16  7 24],[23 17 22 15 18 17],[28 16  4 24 27 15],[17  4 14 20 27]
169,169,4,3,58.88380251203133,1419.9604632437818,1478.844265755813,[27  3 27  5],[21 22  2 16],[ 4  6 19 19],[14 18  2]
170,170,2,1,563.3810004458328,1450.8384129546691,2014.219413400502,[16 20],[21  2],[ 9 14],[17]
171,171,3,2,64.46313411911588,1413.4512155324412,1477.9143496515571,[ 8  5 23],[24  4 28],[14 10 27],[17 18]
172,172,5,4,126.66453547987669,1463.5406389131729,1590.2051743930497,[16 26 15  4 11],[22 17 12  4  7],[ 6 22  4 17 27],[ 8 24  5 14]
173,173,3,2,82.35947857730208,1487.0265672377652,1569.3860458150673,[28 26 10],[ 3 29  7],[ 6 11 18],[30 26]
