,vn_id,time,type
251,131,971.4115757901285,0
252,52,972.9093211595516,0
253,158,975.6409079934338,1
254,143,975.8040717024321,0
255,148,977.0234981051644,1
256,150,978.7380062703284,1
257,150,978.8353591360788,0
258,138,979.2654136150694,0
259,148,980.5761662828485,0
260,149,984.4359048929052,0
261,144,985.9814371784462,1
262,50,989.5624416871892,0
263,157,993.8701851635564,1
264,99,996.895766421722,0
265,103,1000.0519941887273,0
266,157,1001.9909547589141,0
267,68,1002.4239045074096,0
268,171,1010.5204344363456,1
269,56,1011.533248978444,0
270,151,1017.1066525685892,0
271,172,1024.6795201359491,1
272,173,1026.668054154432,1
273,73,1028.9356816751172,0
274,166,1031.1677286150061,1
275,135,1032.5078698994641,0
276,153,1033.6507887985322,0
277,175,1033.9533411196553,1
278,165,1040.0496026726796,1
279,170,1044.6825311170464,1
280,88,1048.5537242829032,0
281,161,1054.363193557523,1
282,169,1065.6012874990295,1
283,168,1073.6634102065718,1
284,163,1075.774582470904,1
285,167,1078.7987730842992,1
286,162,1079.4300988781272,1
287,160,1084.6065302333213,1
288,166,1090.5440887392,0
289,174,1094.4549639744212,1
290,175,1096.7722307616639,0
291,164,1097.7279828876026,1
292,128,1101.5302116107628,0
293,176,1105.819530504967,1
294,172,1109.9504451382234,0
295,183,1115.4628493897126,1
296,155,1117.9641304081902,0
297,122,1118.885413495886,0
298,137,1121.026703129508,0
299,181,1125.5074609970873,1
300,177,1127.9458940494937,1
301,189,1131.0406231431466,1
302,184,1143.5618212517254,1
303,96,1144.4157154997333,0
304,31,1152.1192325325653,0
305,190,1152.6235132021072,1
306,187,1155.9554282718752,1
307,25,1156.121806234864,0
308,126,1157.2255585904209,0
309,185,1161.111694242246,1
310,188,1161.2690476954826,1
311,186,1164.5640079112272,1
312,190,1180.787907835123,0
313,191,1183.8715533022826,1
314,180,1184.0726160443094,1
315,178,1184.8383866478757,1
316,182,1188.038616939,1
317,159,1190.3621668584128,0
318,179,1193.5744700370467,1
319,165,1201.0080745220514,0
320,187,1202.7913975500485,0
321,168,1207.289525130288,0
322,182,1208.306643902724,0
323,178,1208.396582576606,0
324,141,1210.0586129851954,0
325,124,1214.3416454895616,0
326,127,1217.2101660413152,0
327,199,1218.067117230185,1
328,193,1220.1114088359748,1
329,188,1220.8193048828457,0
330,194,1221.092608687975,1
331,98,1223.252266244213,0
332,201,1223.5653333733333,1
333,201,1224.6497258762797,0
334,119,1225.8272298181828,0
335,203,1228.8746383417997,1
336,134,1233.6142261943319,0
337,173,1237.7731923234314,0
338,163,1240.2460982276807,0
339,202,1241.5233942541731,1
340,115,1242.940160940695,0
341,205,1245.7810990579933,1
342,196,1247.6719187582976,1
343,193,1249.7368502235224,0
344,197,1256.607767262054,1
345,132,1260.4539478765364,0
346,195,1262.759034536613,1
347,198,1266.0333793029772,1
348,183,1273.5367495816736,0
349,207,1274.522788507278,1
350,92,1275.8939195244338,0
351,140,1277.1859563957285,0
352,2,1277.8947560894899,0
353,200,1281.4189424835668,1
354,192,1282.893371357298,1
355,197,1284.267906715612,0
356,154,1289.540099333957,0
357,206,1291.2943379271007,1
358,204,1293.6939244131909,1
359,146,1296.9995597242212,0
360,86,1299.3405354279178,0
361,212,1303.5982131797562,1
362,222,1304.0647972377376,1
363,211,1317.9118809088638,1
364,189,1320.296105579724,0
365,220,1323.3558289383059,1
366,217,1325.504292122875,1
367,177,1328.308024337776,0
368,210,1330.6507721497,1
369,218,1337.3750863432272,1
370,209,1339.2236407256835,1
371,202,1339.3435366144292,0
372,213,1340.192365088791,1
373,70,1344.8360554240721,0
374,215,1350.0123440108682,1
375,213,1351.4533630846447,0
376,129,1352.3385694637243,0
377,221,1355.32526979019,1
378,139,1357.7282115339895,0
379,216,1357.936224184556,1
380,158,1367.978616479382,0
381,145,1372.293988641531,0
382,219,1374.500325975334,1
383,214,1377.4655709880162,1
384,118,1378.2552900066355,0
385,185,1380.3285861977556,0
386,106,1383.4339276056385,0
387,223,1387.213815835384,1
388,161,1395.5444568582489,0
389,107,1398.1650925683853,0
390,104,1398.606195813189,0
391,208,1399.4149954676705,1
392,196,1403.4669585520192,0
393,164,1403.9185479970683,0
394,236,1404.435233192207,1
395,206,1406.2383289436161,0
396,194,1409.6600850776929,0
397,226,1411.2886461240869,1
398,233,1413.3842605734908,1
399,238,1413.92817011828,1
400,228,1415.5309385495286,1
401,200,1416.3704674953347,0
402,231,1416.3715682123336,1
403,142,1429.8875573816335,0
404,237,1432.378228035863,1
405,204,1436.8054931616373,0
406,211,1440.585179610883,0
407,208,1445.885671156867,0
408,239,1446.4123499352352,1
409,234,1462.0805805899215,1
410,215,1466.8935206733834,0
411,214,1469.6150076937233,0
412,237,1470.5367719170818,0
413,109,1474.4776148872497,0
414,225,1475.0111064181665,1
415,222,1475.1408298771846,0
416,229,1477.0982297846417,1
417,224,1479.2521067207967,1
418,181,1484.9642648573952,0
419,235,1486.3986061882945,1
420,230,1489.9397819136461,1
421,227,1490.9817985165337,1
422,232,1495.1628502686192,1
423,228,1505.0366184335426,0
424,250,1512.0827405802977,1
425,244,1512.1356111439206,1
426,255,1515.0493424824215,1
427,232,1516.2211018454122,0
428,179,1524.8988078924444,0
429,253,1527.5061030499091,1
430,191,1527.6710958744316,0
431,246,1527.8932168123256,1
432,246,1530.0106957463122,0
433,245,1535.8565423427474,1
434,219,1536.50461963979,0
435,252,1538.8251840473256,1
436,216,1540.4917117431035,0
437,240,1541.1389548657046,1
438,198,1541.8085116709328,0
439,156,1547.5301442028756,0
440,248,1557.0238485646853,1
441,251,1559.7317581196637,1
442,67,1565.9388841574123,0
443,254,1567.631742842118,1
444,241,1580.1544229912704,1
445,243,1586.8089409843424,1
446,112,1590.2135131732057,0
447,75,1591.9960035269014,0
448,249,1592.6238619015892,1
449,242,1593.1415670826832,1
450,247,1596.7017697740291,1
451,170,1596.7949945363098,0
452,152,1599.111020309345,0
453,265,1605.0907329125512,1
454,240,1610.3750520231006,0
455,257,1623.4215176765306,1
456,270,1623.8978560067599,1
457,269,1623.964922440912,1
458,267,1632.2509239534133,1
459,221,1633.5432711762355,0
460,233,1638.0019111892852,0
461,229,1640.1607378683102,0
462,259,1641.8095790018147,1
463,261,1644.5352651058813,1
464,262,1649.3432792427182,1
465,184,1650.1955802973168,0
466,263,1652.8808363255196,1
467,268,1656.6705127283005,1
468,258,1660.8181905404012,1
469,207,1661.703565967033,0
470,269,1665.1188810834003,0
471,271,1672.532273057178,1
472,260,1675.3736576212777,1
473,264,1678.856619170126,1
474,266,1684.679255669036,1
475,251,1685.8112301380131,0
476,226,1686.840197430081,0
477,256,1695.270515016489,1
478,192,1696.8019905204692,0
479,243,1698.303716407826,0
480,281,1709.429290751958,1
481,284,1709.7657029313941,1
482,227,1709.9889444798237,0
483,273,1711.961826626373,1
484,276,1717.2429263573893,1
485,268,1717.9673018046603,0
486,287,1721.965191928068,1
487,203,1723.528746095839,0
488,273,1726.9321719146883,0
489,277,1731.462240508601,1
490,274,1737.946462533029,1
491,218,1742.8174258432568,0
492,275,1742.9340207030336,1
493,285,1745.658594338015,1
494,248,1746.5585501051742,0
495,286,1750.285595824775,1
496,116,1755.2104029239786,0
497,280,1757.0446780301615,1
498,236,1757.1082534938087,0
499,282,1757.2377850050527,1
500,278,1757.581803994877,1
501,272,1764.545849123043,1
502,258,1764.8861532075002,0
503,171,1766.927952713761,0
504,282,1770.7694975037036,0
505,279,1774.574704307403,1
506,284,1775.1188975012326,0
507,167,1777.9378834805689,0
508,283,1797.5924154425056,1
509,285,1802.0488125637085,0
510,294,1803.0265369222218,1
511,300,1803.5867330233707,1
512,288,1807.9009540944178,1
513,241,1808.6888546797063,0
514,293,1819.1212419066246,1
515,238,1819.5684563119487,0
516,290,1820.092783457208,1
517,293,1824.5613280163552,0
518,234,1825.026211698928,0
519,289,1830.8886027581623,1
520,302,1836.6409845134472,1
521,300,1836.807540706351,0
522,292,1838.3554226024546,1
523,263,1843.9837175562725,0
524,303,1846.558394800692,1
525,296,1853.4686128032981,1
526,296,1861.6898415693954,0
527,113,1865.7221563932887,0
528,169,1870.4227217533783,0
529,301,1874.3089471587518,1
530,302,1879.022222998681,0
531,295,1880.8942082253325,1
532,298,1882.678420902766,1
533,299,1884.2534208794825,1
534,297,1887.4081198267138,1
535,291,1887.8395022574985,1
536,180,1892.4989952898754,0
537,305,1901.2941072246754,1
538,312,1901.4428770088095,1
539,294,1904.2577014288722,0
540,314,1904.43114387544,1
541,259,1906.1311993189515,0
542,304,1906.4326239604109,1
543,313,1913.815144574065,1
544,317,1914.4409734012597,1
545,274,1915.3297394851074,0
546,235,1917.3861515670521,0
547,307,1918.6796453905529,1
548,316,1919.2742248619254,1
549,9,1921.099021785129,0
550,310,1924.3801689671611,1
551,239,1929.2391359289684,0
552,255,1932.383822709582,0
553,318,1942.6967278474963,1
554,289,1943.0092685132988,0
555,280,1944.5746045897617,0
556,308,1950.3053843360492,1
557,220,1952.7118410320804,0
558,271,1957.6618167188658,0
559,309,1963.4258718163921,1
560,311,1969.1931007869866,1
561,315,1970.7499215736043,1
562,319,1979.1655023709625,1
563,245,1979.611144058816,0
564,261,1979.7586084190311,0
565,176,1982.8767578512175,0
566,306,1986.415055086647,1
567,279,1990.4708925871214,0
568,254,1993.8433615771203,0
569,324,2005.3715674416683,1
570,253,2005.5736466786523,0
571,306,2006.2270073174013,0
572,317,2015.8575245553602,0
573,321,2016.8647511468719,1
574,325,2018.586487582283,1
575,319,2020.3042317606678,0
576,217,2030.6310193879874,0
577,334,2033.797396878547,1
578,186,2035.873068677209,0
579,330,2040.2412510774293,1
580,332,2042.3060865546383,1
581,223,2044.3943330594202,0
582,299,2045.8663981987972,0
583,301,2050.1022630694247,0
584,256,2050.731459656284,0
585,325,2050.88021297239,0
586,250,2054.6897440689686,0
587,283,2056.59243013965,0
588,333,2062.491038022339,1
589,329,2071.0798503941264,1
590,327,2073.1117756530316,1
591,333,2075.732301324566,0
592,249,2081.028039795845,0
593,331,2081.3061252026046,1
594,326,2083.6963819913403,1
595,323,2084.9277013428164,1
596,322,2089.4665694990035,1
597,328,2091.202441045042,1
598,320,2094.005153957339,1
599,335,2098.5614475846232,1
600,337,2107.7047972090045,1
601,144,2110.866264911869,0
602,329,2117.1656390804696,0
603,347,2117.194999189607,1
604,348,2121.386858059662,1
605,242,2125.278678781969,0
606,338,2128.469457627608,1
607,351,2129.00128417677,1
608,266,2129.171871911022,0
609,318,2131.745379675249,0
610,230,2134.4744689979652,0
611,343,2140.978766119002,1
612,341,2147.4749839669093,1
613,344,2148.1756876366935,1
614,340,2149.514804166164,1
615,336,2157.927586926712,1
616,345,2160.0101723295406,1
617,340,2161.0252708468656,0
618,244,2162.1374501962273,0
619,323,2163.869042246235,0
620,286,2167.99202785843,0
621,349,2168.910467795658,1
622,292,2170.380851430196,0
623,342,2172.264324265461,1
624,304,2174.4119988203356,0
625,265,2177.053829924035,0
626,346,2183.565455173038,1
627,199,2183.6607512722517,0
628,339,2184.5267615389494,1
629,101,2185.395278868133,0
630,341,2190.3115107148933,0
631,350,2193.1234003282802,1
632,358,2201.262094269712,1
633,362,2203.778288553639,1
634,365,2205.167360348751,1
635,231,2206.3811124291014,0
636,363,2211.925247696446,1
637,260,2211.960216198155,0
638,326,2212.9760218351494,0
639,252,2213.1125904020037,0
640,324,2215.0727230989437,0
641,351,2216.063885758547,0
642,356,2221.2769571292174,1
643,359,2222.7002853257427,1
644,277,2223.260623402358,0
645,257,2226.1662789469146,0
646,209,2227.624685791678,0
647,352,2232.1641159933624,1
648,212,2232.47342267661,0
649,309,2233.2735972174605,0
650,364,2238.2718175077885,1
651,359,2241.0669198300866,0
652,287,2247.8558441686114,0
653,335,2255.07172725038,0
654,338,2259.531754068761,0
655,357,2259.641979748303,1
656,348,2262.85686136797,0
657,349,2263.3761168471133,0
658,366,2265.1758628276284,1
659,225,2266.647055443953,0
660,358,2267.510237033592,0
661,314,2272.477730349836,0
662,353,2273.661448437573,1
663,367,2274.633620964492,1
664,361,2276.425851713991,1
665,354,2279.6703520633023,1
666,328,2282.3163104473297,0
667,267,2284.242850935926,0
668,355,2287.4036337007637,1
669,298,2292.8452434424494,0
670,360,2294.7363537271895,1
671,369,2306.1826236559914,1
672,378,2307.4149987104056,1
673,383,2308.1310849189026,1
674,307,2312.1696187306243,0
675,377,2325.5193059732733,1
676,380,2326.7848350302784,1
677,382,2326.7977416495137,1
678,364,2326.935462267287,0
679,371,2332.8198640980536,1
680,344,2334.682975701799,0
681,379,2339.3652543791354,1
682,373,2339.659918370857,1
683,281,2346.9205360067053,0
684,375,2354.7903242588195,1
685,313,2354.900146833828,0
686,195,2356.2178640126626,0
687,356,2360.2435701461723,0
688,376,2363.665464019655,1
689,381,2364.794537605787,1
690,370,2370.4260778793746,1
691,290,2375.5483126567406,0
692,297,2377.362394991581,0
693,353,2383.422188189078,0
694,379,2384.0325338533285,0
695,288,2384.065140275457,0
696,373,2384.78177340994,0
697,372,2386.4903114318777,1
698,368,2394.3302429173186,1
699,354,2394.675652557987,0
700,374,2396.8464744096464,1
701,308,2400.7210891738428,0
702,350,2403.07966865941,0
703,312,2405.051441562968,0
704,332,2405.966862793931,0
705,378,2407.721645933346,0
706,390,2413.164295909098,1
707,398,2414.6047980400303,1
708,366,2417.361161011743,0
709,380,2421.855473599134,0
710,393,2423.9425028719947,1
711,272,2428.208890165325,0
712,386,2434.8243412959196,1
713,399,2446.280733776419,1
714,395,2449.41900587846,1
715,389,2455.9011883661838,1
716,160,2456.7299865717805,0
717,365,2462.0916422605674,0
718,334,2462.125024609215,0
719,174,2468.8853797972406,0
720,387,2472.2873872350015,1
721,394,2472.8995386153965,1
722,396,2473.1435556826805,1
723,369,2473.1926193550867,0
724,386,2474.1908007268607,0
725,346,2476.142541898143,0
726,395,2478.2719968144997,0
727,311,2478.515231805101,0
728,388,2480.2929248124447,1
729,316,2480.812151411478,0
730,384,2485.667769602949,1
731,347,2489.3090266637155,0
732,372,2489.514019484332,0
733,391,2492.964660138529,1
734,385,2493.000807066648,1
735,361,2495.344637670769,0
736,375,2496.7150586596513,0
737,370,2496.8397927284036,0
738,392,2497.0938057811027,1
739,339,2498.16745017411,0
740,397,2498.8634352710915,1
741,403,2506.066233165971,1
742,322,2506.337147951937,0
743,391,2507.8955918894253,0
744,400,2510.0843475548118,1
745,413,2512.619106937283,1
746,392,2518.3622513777746,0
747,402,2522.8169738233682,1
748,377,2527.7467739331323,0
749,407,2527.8052019712472,1
750,336,2529.87622899647,0
751,403,2530.777080639374,0
752,398,2533.1893124004096,0
753,409,2534.5081053521644,1
754,410,2539.9249602719083,1
755,411,2541.479899137144,1
756,415,2543.476682289738,1
757,295,2544.304489899504,0
758,342,2551.59050780194,0
759,404,2558.8001603611337,1
760,388,2561.0185987797,0
761,387,2569.1525275404297,0
762,389,2572.0146840583634,0
763,412,2579.7689118798585,1
764,303,2579.8346823758234,0
765,406,2582.1822513669886,1
766,408,2585.3121303425582,1
767,343,2585.7542933518944,0
768,371,2585.8031478278294,0
769,100,2585.982488964405,0
770,405,2587.169984260899,1
771,401,2588.156101468064,1
772,414,2591.8118643834737,1
773,363,2595.315419201804,0
774,331,2597.891361363945,0
775,405,2602.94219109855,0
776,355,2604.208700072282,0
777,419,2608.8822658969216,1
778,426,2610.7926904442907,1
779,394,2617.710340316312,0
780,423,2627.9197436832064,1
781,416,2645.40462975366,1
782,376,2652.858078959118,0
783,425,2655.9565818965557,1
784,420,2656.003947024306,1
785,430,2657.1569346804918,1
786,429,2657.65907157965,1
787,431,2658.1498533942768,1
788,428,2667.1763297990833,1
789,424,2671.6667524310633,1
790,421,2673.5958831350554,1
791,417,2674.0987291905008,1
792,205,2677.3388864367735,0
793,422,2680.5832758458855,1
794,427,2681.233871464994,1
795,393,2686.325150219069,0
796,385,2693.5050851728647,0
797,418,2694.5331238627136,1
798,445,2703.632487737589,1
799,444,2703.8171532219203,1
800,390,2704.325966186109,0
801,440,2704.864014238846,1
802,420,2706.5731199293627,0
803,439,2706.6061042301026,1
804,291,2711.024425623733,0
805,442,2716.163452738623,1
806,433,2720.5847703657855,1
807,446,2724.3805416204505,1
808,432,2728.2478671771155,1
809,435,2731.512535592979,1
810,436,2731.5565667191313,1
811,418,2733.5976851791347,0
812,352,2741.208512727886,0
813,443,2749.264969303808,1
814,421,2750.1906164980405,0
815,422,2751.4868486241585,0
816,406,2753.769139979544,0
817,264,2759.287625997311,0
818,383,2760.4682673010666,0
819,278,2763.5870220354836,0
820,437,2766.20039634126,1
821,404,2768.6034944290695,0
822,444,2770.010444178889,0
823,447,2771.705524648461,1
824,434,2773.26953259328,1
825,437,2780.2389379364504,0
826,427,2781.6957241464775,0
827,397,2788.6296369742154,0
828,438,2793.398028343906,1
829,441,2795.016821606769,1
830,247,2797.2005203574836,0
831,451,2804.517702768597,1
832,448,2807.0469198710816,1
833,381,2807.258100620497,0
834,453,2811.55176750584,1
835,449,2813.9657806910573,1
836,454,2815.9495580107805,1
837,402,2816.541403643486,0
838,460,2816.553649813578,1
839,458,2818.5689516986295,1
840,407,2820.383578537524,0
841,357,2830.6560645595614,0
842,439,2833.4037232256205,0
843,409,2833.8984738729846,0
844,450,2834.57897331707,1
845,459,2834.7289955981796,1
846,432,2839.6618182131374,0
847,270,2847.1479415739145,0
848,315,2851.48214433211,0
849,452,2853.3362154822603,1
850,442,2853.787195339724,0
851,321,2859.4332326543954,0
852,463,2863.32780178526,1
853,417,2864.8204152385338,0
854,456,2866.5318700239745,1
855,462,2868.1461321487286,1
856,455,2868.780524987232,1
857,429,2877.0707486890747,0
858,416,2878.079657166318,0
859,330,2881.4849081229695,0
860,461,2891.1588436076086,1
861,462,2893.768969429126,0
862,457,2894.407726943903,1
863,435,2896.8555583492403,0
864,434,2899.9246063120722,0
865,384,2906.3892082188067,0
866,466,2906.7977162521684,1
867,476,2909.8271178607088,1
868,479,2912.105071912098,1
869,443,2914.299055946786,0
870,468,2915.604024301851,1
871,472,2917.395598319425,1
872,162,2921.416458586542,0
873,464,2925.9421642911047,1
874,467,2931.1218829856125,1
875,473,2931.8434225337787,1
876,471,2933.0935995932555,1
877,438,2934.6845926022575,0
878,469,2943.650146548346,1
879,469,2944.6744641730834,0
880,368,2944.971141616905,0
881,477,2963.375876781014,1
882,465,2964.782057353882,1
883,470,2964.9358919821298,1
884,460,2966.710130420065,0
885,474,2967.6866459576027,1
886,475,2968.6168248061776,1
887,262,2979.6672054882047,0
888,478,2980.1041757899193,1
889,464,2987.0300305851283,0
890,459,2993.8794973214326,0
891,345,2993.948048422002,0
892,441,3000.0277201830977,0
893,470,3004.408355901744,0
894,473,3006.4814054947537,0
895,410,3007.2681339599985,0
896,488,3008.5988098072344,1
897,495,3009.3265005644307,1
898,448,3012.9641011919302,0
899,484,3013.3948353394508,1
900,411,3015.57629255384,0
901,491,3022.4074471318017,1
902,485,3024.3556072612387,1
903,431,3027.254537415178,0
904,480,3031.3477853912586,1
905,490,3040.9793595180336,1
906,494,3041.6708561124,1
907,492,3041.7045004951815,1
908,487,3046.930241878835,1
909,477,3052.8895211352865,0
910,483,3053.5604425565975,1
911,414,3058.957013153871,0
912,426,3068.253807055168,0
913,481,3068.519235683845,1
914,275,3069.170685662419,0
915,493,3069.5958256788945,1
916,489,3070.3666832799477,1
917,461,3071.7031688927536,0
918,482,3073.7035360938435,1
919,486,3074.5582850000637,1
920,484,3081.6995780569464,0
921,500,3101.1835444229127,1
922,446,3103.9300541882467,0
923,424,3107.0458291446903,0
924,445,3115.3727510864946,0
925,506,3118.5789019192866,1
926,505,3119.217863315136,1
927,507,3119.586253227887,1
928,496,3121.048649309399,1
929,453,3123.08847247279,0
930,503,3125.3109077043673,1
931,498,3129.053416174254,1
932,510,3131.032573788935,1
933,497,3153.4834049717256,1
934,502,3156.9116339896723,1
935,507,3157.1964020088226,0
936,310,3160.1450061242367,0
937,501,3161.4919868425704,1
938,509,3163.26432242549,1
939,478,3168.5170604148993,0
940,447,3170.182212148518,0
941,472,3170.7520002069114,0
942,511,3174.804357522136,1
943,508,3182.7736935280805,1
944,458,3184.369256254564,0
945,499,3192.643701420158,1
946,82,3192.710230758266,0
947,504,3194.758878596926,1
948,490,3199.795228913781,0
949,522,3201.840092637862,1
950,452,3204.924403229433,0
951,440,3205.1086844751753,0
952,382,3212.412647832254,0
953,514,3212.4952402291087,1
954,517,3212.9619256763576,1
955,494,3215.1151926994294,0
956,515,3215.881829325069,1
957,523,3220.1388733721797,1
958,518,3220.828478961605,1
959,524,3221.7604680303925,1
960,412,3223.9676574733635,0
961,521,3229.6704764227916,1
962,415,3232.5385703925062,0
963,526,3234.138492991561,1
964,487,3239.482292423374,0
965,512,3247.5347483660057,1
966,505,3248.844460897044,0
