,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
28,28,12,11,173.5753617028974,264.2026852161098,437.7780469190072,[23 11 17 25 22 16 30 10 24 19  7 23],[27  4 29 30  9 24 24  5  3 30 25 12],[20 26 19 10  3 21 10 23 11  2 28  2],[11 20 22 11 13 12 21 16 24 29 21]
29,29,10,9,64.51969787448067,229.5128213977342,294.03251927221487,[ 8 13  3  5 29 13 24 17 23 19],[27 18 12 27 16 24  9 22 21 18],[29 27 15 11 19 11  7  3 14 23],[26  4 15  9 24 12  7  7 29]
30,30,7,6,36.19367666688864,234.38208475767163,270.57576142456026,[19 18 30 21  2 13  3],[30  7 13  6 20 17 20],[30 22  7 20 25 25  9],[ 3  4 17 22 29 10]
31,31,13,12,21.748597130970317,231.9946786572668,253.74327578823713,[26 21 20 17 27 23 29  4 28 14 24  2 26],[11  8 19 18  4  7 23 26  3 26  8 15 19],[10 11  2  7 10  5  9  4  2  6  6  4 28],[28  8 29 20 20  2 23 28  2 16 13 18]
32,32,3,2,356.47535238176965,222.57442605462268,579.0497784363923,[12 27  7],[14  5 29],[13  6 16],[24 11]
33,33,5,4,227.47796008531103,219.52393645801482,447.00189654332587,[ 7  2 20 21 30],[22 24 22  6  6],[30 20  9 13  5],[ 9 15 26 24]
34,34,7,6,146.60489678810194,216.8951057698307,363.50000255793265,[30  8 18 10 14 16 17],[30  6  9 18 24 13 15],[12 25  3 11 12 14 30],[10 14 30 18 19 21]
35,35,8,7,722.4625593980496,274.35990540510886,996.8224648031585,[ 4 12 23 16  2  4 17 23],[25 11 27  2  6 17 19 10],[30  8  6 19 27  7  9 15],[27 29 20  7 29  7 28]
36,36,14,13,228.20716855111198,260.0565965623675,488.26376511347945,[ 2 14  4  4 18 13 17 21  5  2 19 29 15 10],[21  5  6 23 10  8 10 14 14 22  9  5  5 21],[ 5 29 16 12 25 13 26 24  5 20 14  8 12  5],[19 24 16 10  3 18 24 18 20  4 30  9 17]
37,37,3,2,194.69034538211758,238.91602452024023,433.6063699023578,[26  2 18],[25 29  6],[22  5 18],[30 12]
38,38,4,3,906.4016586720938,261.6213532703756,1168.0230119424696,[15 14 18  8],[12  9 11 10],[ 6 25 29 27],[ 2 13 19]
39,39,5,4,150.39120632510827,242.2536942095187,392.64490053462697,[15  9 23  4  5],[18  2  4  2 30],[14 15  9 16 29],[18  5 23 30]
40,40,10,9,72.45022491993885,246.5325623660921,318.98278728603094,[15 25 12  4 27 13 16 30 17 29],[20 19 25  8 12 23 14 20 22 14],[27 27 15 21  4  2  2 12  6  6],[15 27 14 26 27 15  2 14 24]
41,41,5,4,188.13102142297242,297.76714043642204,485.89816185939446,[21  3  8  4  2],[10  8 15 26  8],[14 29  5 21  3],[30 26  3  2]
42,42,11,10,370.2916571166254,327.7794524123693,698.0711095289947,[24  7 11  2  3 27  8 22 22 11 13],[17  2 26  3 18 30 29 30 13  8 29],[12 13 23  6 13 17  9 12  9 19  9],[13 25  8 17 20  2 25  8 12 21]
43,43,10,9,1215.0535894617933,366.54145373191767,1581.595043193711,[ 6 29 16 21 10 25 18 23 12  2],[10  7 17 24  2 14 23 21  8 30],[27 13  2 18  2 24 25 12 28 15],[24 18 19  7 17  5 22 16  5]
44,44,2,1,418.91095604904154,342.3763148761186,761.2872709251601,[23 25],[11 18],[ 4 15],[26]
45,45,4,3,572.2340569153511,378.48817028168435,950.7222271970354,[19  6  8 12],[28  7  9 16],[ 5 16 30  6],[20 19 22]
46,46,11,10,390.24648418455274,314.24147272535396,704.4879569099066,[ 7 19  5 13 29 17 24 11 30 15 18],[ 9 15 18 27 11 16 22  7 22 16 10],[27 18 20 16  8  5  7  5  7  3  9],[14 20 25 17 27  7  3 24 19 29]
47,47,14,13,193.13400753314625,362.5896116617672,555.7236191949135,[14  2 11 23 23 11 14 27 12 18 25  2  9  4],[28 19 15 27 28 16 13 25 22 26 30  4  6 22],[21 13  4 20  3  4 18 14 11  7 25 22  9  8],[22 17 29 15 16  3  2 23 25 12  5 10 27]
48,48,5,4,343.5813731141995,326.37129780339654,669.952670917596,[25 28 24 11 22],[24 24  5 14 23],[20 11  3  4 10],[10 29 23  5]
49,49,10,9,562.1067356018059,339.15703428530526,901.2637698871112,[24  7 14 20 28 30 28 30  4  7],[ 3 20 26  5 23 29 25 19  2 16],[ 6  8 12 26 17 10  5 30  5 27],[25 27 10  8  5 17  3 11  7]
50,50,12,11,110.07017294705527,370.48746520486213,480.5576381519174,[ 9 10 28 30 10 17 21 20 22  9  8 21],[27 15 14  3  2 13 23 27 29 18 30 15],[26 15 24 12 23 21 21 19  6 27  3 29],[11 18 17 30 29  4 28 11 24 10 28]
51,51,12,11,64.19732950500567,369.9743357763301,434.1716652813358,[28 13 24 30 16  4 17 16 21 21 22 29],[17 27 21  6 23 13 28  2 23  9 27 15],[18 27 26 20 21 21  2 29 26 16  6  5],[ 3 26  2 27  4 23 17  3 28  5 13]
52,52,10,9,1027.2065472594177,399.66214527050585,1426.8686925299235,[29 29 14 19 21 12 13  9  8 10],[29 13 17  4  7 30  2 29 10  6],[ 6  3 19 23 28  5 14 20 17 24],[ 4 12  7  3 13 26 27 16 22]
53,53,13,12,67.13152537394673,342.5229847051425,409.6545100790892,[19 11  7  5 11  4  8 30 21  9 21 11 11],[23  4 10 20 25  9 28  6 26 20  6 24 30],[ 2 18 14 16  9 29  4  8 22 27  2 16 11],[ 6 26 27  9 13 17 27 19 15  3 20 12]
54,54,2,1,894.6033882702759,319.7959182648325,1214.3993065351083,[28 24],[27 18],[24  2],[10]
55,55,6,5,570.9466421987854,378.4688199705255,949.4154621693109,[24  3  2 26 11 24],[28 26 29  4 24  3],[13 13 13  3  8 24],[ 2 18 18 25 21]
56,56,13,12,13.550022254832271,416.54512749397554,430.0951497488078,[10 30 12 25 24 17 21 24 25  8  4 12 24],[ 9 21 12 12  4 24 19 24 18 15 20 25  4],[ 8 11 13 10 23 27  2 18 22  7 21 26  8],[16  3 17 16 16  5 19 17  8 16  8 22]
57,57,2,1,126.78654451163507,403.4788346360996,530.2653791477346,[11 22],[12  7],[27 21],[18]
58,58,6,5,1546.460423420995,416.22459949398643,1962.6850229149816,[22  5 17  9  5  7],[27 27 14 21  7 29],[12 18 18  9  3 14],[28  2 19  5  6]
59,59,2,1,32.401847313763156,447.1595545188618,479.56140183262494,[8 9],[12 10],[14 21],[13]
60,60,10,9,27.060691876399417,420.65207900429976,447.71277088069917,[ 3 23 27 16  4  9 11  3  9 12],[25 13 14 18 12 15 25 27 13  4],[17  7 26 18 19 16 23 25 15 19],[ 3 13 19 21  6 15 10 15  6]
61,61,13,12,208.521313234527,478.69858895989347,687.2199021944205,[ 4 17 26 15 15 25 14 24 15  9 30  6 22],[16 14 26 29 30 15 18 22 29 23 23 24 22],[ 6  7  7 16 23 15  2 12 15 16  5  3 21],[18 28 27 15 10 17 25 30  5 23 28  3]
62,62,7,6,1135.7758460904026,487.8911329507376,1623.6669790411402,[18 13  3 29  3 19 25],[29 29 13 22 11 28 12],[13  2 30 20 21 15 18],[25  2 18 26  3 25]
63,63,5,4,282.346957301053,407.3602113592261,689.7071686602792,[ 5  4 24  4 12],[18 25 30  7 21],[18  5 13 17 25],[23 10 13  3]
64,64,11,10,194.24409845283753,402.2849702467699,596.5290686996075,[30 19 25  9 27 27 28 14 19 16 25],[ 3 26 13 12 25 13  7 16 11 30  7],[11 23  5  9 13 18 28  6 19 22 25],[16 20  4 24  7  9 28  4 16 22]
65,65,8,7,1230.7305724299263,429.1021413292076,1659.8327137591339,[22 17  7 24  7 16 26  8],[21  6 10 15 22 29 20 10],[27 29 13 22 27 17 19 10],[ 7 22 10 12 20 26  2]
66,66,11,10,164.7422599542358,408.24113905253796,572.9833990067738,[ 2  5 17 18 23  2 21 10 25  6 13],[10  7 13  7 23  6 19 12 16 14 16],[ 4 27 24 10 18  4 23 23 26  3 18],[23 26 20 27  5 11 16 14 25 21]
67,67,13,12,43.481988457543856,438.46525052187167,481.94723897941554,[15 22 15 26 10  5 19  2  9 15 23  8 16],[27 26 24  5 26 23 16 12  3 25 20 11  5],[10 14 15  7 18 18 21 28 18 25 12 29  6],[ 9 23  8  4 13  4 25 16  6 11  6 25]
68,68,8,7,301.9872927793391,403.41364600744447,705.4009387867836,[25  4  2  5 28  2 27 28],[ 7 22 27 19  8  6 20  9],[23 23  6  4  6 15  2 17],[10 26 30  7 10 25  5]
69,69,14,13,460.36863379469764,440.2200342330109,900.5886680277085,[20 19 29 23  4 13  7 30 10 13 20 20 25 14],[19 26 17 21 17 21 16 18 12  3 22  4 11  5],[23 10 17 11 16 17 16 18  9 16 19 15  6 12],[ 5  8  9 20 27 17 25 18 12 18 21 27  8]
70,70,10,9,29.052715071643398,546.2079645771839,575.2606796488274,[12  3 25  6  5 22  9  3  8  7],[ 8 12 16  6 28 12 10 23  9 22],[25 20 16  2 19 30  9 26  5  5],[ 8 10 15 11 21 19 16 30 24]
71,71,5,4,1160.775541808918,549.8110920593829,1710.5866338683009,[27 26  8 15 17],[ 3 24  5 30 26],[ 7 12  5 11 15],[12 13 13 18]
72,72,11,10,316.90170461053475,528.2226039304479,845.1243085409826,[20  9 10 12 20 12  4 22  3 13 19],[12  7 20 23 26 25  7 28 25 13  8],[27  7 21 28 12 30  3  7 29 22  6],[ 5 14 21  7 25  5 27 22 30  5]
73,73,4,3,3.0242306398994243,597.0267046471413,600.0509352870407,[30  7 30 26],[ 2 23 19  6],[16  3 18  9],[20 21 19]
74,74,14,13,1596.1715771279037,593.7020308867797,2189.873608014683,[12 17 15 23 26 17  9  9  7  4 23 17  5 15],[26  9 22  8 10 15 20 23 11  4 24 30 28 30],[23 18 30 13 21  8 19 30  5 12 12  4 11 26],[ 5  9  4 16  3 17 16 22 17 24 15  3 30]
75,75,6,5,582.1283885197013,565.9908424563193,1148.1192309760206,[21 18  9 16 11 24],[10 26 16 20  8 10],[ 9  2  8  3  9 21],[ 2 25 11 10  9]
76,76,7,6,1113.4205937147347,553.5502807249302,1666.9708744396648,[25 10  8 21 24 24 16],[12 23 24  2  2 15 23],[ 5 23 11 16 21 11 10],[10 27 25 20 26 18]
77,77,3,2,542.4387357471771,520.8914077990582,1063.3301435462354,[24  5 18],[ 2 16 23],[ 2 19 12],[25  6]
78,78,3,2,445.60712577834903,585.2435272849315,1030.8506530632806,[29 11  2],[ 9 10  5],[19 26 15],[ 8 24]
79,79,7,6,414.0280998658093,583.9183297251508,997.9464295909601,[13 16 14 23  2 21 10],[17 17 10 15 18  4 10],[10  3 23 25 11  2  9],[27 21 17 17 30 13]
80,80,12,11,84.76990121885318,510.3548162727691,595.1247174916223,[11 14 20 17  6 20 22 20 21 14 27 11],[14 18 20 13 22 12 25 26  5 28 25  5],[ 4 10 14 18 14  7  2  2 13 24 27 23],[26 30 23 27  8 26 23 29 23 21 17]
81,81,4,3,215.17085532741808,535.0558082461653,750.2266635735833,[28 10 21 28],[ 6 27 27 20],[26 15 17 19],[13  5 15]
82,82,6,5,261.5382331369776,524.2613330627307,785.7995661997084,[ 8 13 25 20 17  2],[20 10 24 26  3 24],[13 27 27 19 11  7],[21 28 11 16 26]
83,83,5,4,1642.8971324020847,560.8674577037572,2203.7645901058418,[ 3  6 30 13 14],[ 5 16  2 14  4],[18 24 22 30 12],[ 2 26  3 15]
84,84,8,7,184.54545262058275,679.1343127914336,863.6797654120163,[20 23  8 22 12 23  9 21],[ 5 19 11 22 20 21 25 22],[13 24  2  9 19 26 19  3],[19 13 19 11 23 21 23]
85,85,6,5,1283.9918059688289,603.2071625110642,1887.1989684798932,[ 2 10  5 19 13  7],[28 21  8 19  3 16],[ 8  3 12  9 14 27],[20 18 23 23 13]
86,86,11,10,27.969100920052522,646.5008904824551,674.4699914025076,[ 6 27 11 13 12 16 22  2  7 24 17],[16 21 17 24 15 13 18 17 18  3 27],[20 20 23 24 25  5 25 24 23  6 27],[26 30  8 30 17  2 25 14 18  6]
87,87,3,2,250.35828350326494,642.5501454425562,892.9084289458211,[15 29 23],[21 22  4],[ 3 16 13],[ 3 26]
88,88,10,9,1090.7272649965314,695.6387125414966,1786.365977538028,[ 6 11  2 27  9 28 27  7 28 19],[25 23  3 20 17 15  8 13 23  8],[18 18  6 25  5 24 24 18 16 19],[15 27 12  9 23 22  3 24 25]
89,89,6,5,86.71547539413997,643.1709343684587,729.8864097625986,[ 9 27 15 15 21 17],[19 30 17 29 21 27],[18 24 26 13 12  3],[10  8 22  7 28]
90,90,5,4,351.9036962089328,603.5637675720412,955.467463780974,[15 26  9 28  2],[28  5  6 27 12],[27 17 19  3 15],[21 23 11 12]
91,91,7,6,28.893483282798393,621.9567001354249,650.8501834182232,[25 24  7 28 20 29 16],[13  6 11 20  3 20 29],[13  6 21  8  4  2 12],[11 15 24 22 18 25]
92,92,3,2,513.104177983738,642.8931260164112,1155.9973040001491,[ 7 13 25],[24 14 26],[ 9 20 16],[2 8]
93,93,10,9,116.40698242561214,698.6115545888896,815.0185370145017,[28 25 14 17 20 15 10 13 23 29],[ 6  4 17 26 10 18 11 20 17  2],[26 17 28 21 22  7 22  9 30 26],[18  4 21 27 25 13 24  8 29]
94,94,8,7,886.1618165191724,607.4953721485045,1493.657188667677,[25 13  8 14 27 30  7  7],[28 24 24 16 30  8  8 21],[ 8 23 17 11 12  6  8  6],[ 4  8 28 15 12  4 13]
95,95,11,10,161.56044721308382,696.0568149965874,857.6172622096713,[10 29 10 23 19 28 15 15 18 29 13],[12 20 28 22 18 16  3  7 21 20 21],[12 26 13 11 28 29 22 19 21 15  7],[ 5 16 30 19 30 26  2 24 23 16]
96,96,8,7,1319.885322979,684.2852964563886,2004.1706194353885,[ 2 27  3 15 27 13 27  5],[11 14  6  2 18 20 22 10],[29  8 25  6 14 26  2  6],[ 6  4  7 25 22 28 13]
97,97,2,1,639.2444479109982,664.1110638045773,1303.3555117155756,[14 12],[25 24],[9 3],[3]
98,98,2,1,265.4009756826137,782.7116737907779,1048.1126494733917,[27 13],[16  3],[29 25],[6]
99,99,2,1,1625.5119651231084,710.5782823625169,2336.0902474856252,[22 29],[26 20],[13 20],[11]
100,100,6,5,846.8522086459639,732.9849755848498,1579.8371842308138,[12  5 29 21 22 17],[ 2 26 26  4  4  3],[18  5  8 10 17  2],[22  7 14 23 29]
101,101,11,10,631.9114738461842,713.521796056446,1345.4332699026302,[20  9 18 11 29 22 10 17 22 18  7],[ 9  2 12  5 25 13  9 15 18 30 13],[23 15  6 24 20  2 22  2 14  4  2],[15  3 26  9 16 28 10 11  7 29]
102,102,4,3,560.8814765621261,718.028429282022,1278.909905844148,[ 9 11 29 13],[17 25 12  7],[27 30  3  9],[27 13 21]
103,103,5,4,82.77020951074252,768.4606745558186,851.2308840665612,[10 29 11 20 30],[17 22 23 27 20],[ 5 19 14 15 26],[ 6  7 27  3]
104,104,2,1,147.30176791071884,781.5925413362825,928.8943092470013,[ 4 22],[20 21],[11  2],[26]
105,105,6,5,199.5862034455314,730.1178661940775,929.7040696396089,[20 29  9 29 10 15],[ 9 18 24 12 24 13],[18 25 22 28  3 16],[10 22 17 25 16]
106,106,3,2,40.71175841797069,712.6138191346959,753.3255775526666,[10 16  7],[19 27  3],[10 19  6],[26 23]
107,107,7,6,76.11468961697001,761.5025236352716,837.6172132522416,[22  5 29 19 13 27  4],[16 17 15 13 19  2  2],[26 29  4  6  2  9 18],[18 17 28  6 21  3]
108,108,9,8,1903.1742531757704,709.1649183520973,2612.3391715278676,[26  9 13 23 29 15 18  9 23],[13  7 27  5 12 13  8 22 15],[26 14 30 29 26 21  9 18  7],[27  2 15  6 29  9 21 18]
109,109,10,9,92.8058242186361,728.0304899667782,820.8363141854143,[14 28 30  6 20 14  2 12 12 24],[ 3  2 19 11 12 25 29  6 23 28],[13 21 30  7 24  9  2  9 25 23],[30 20  6 10 20 14 12  2 22]
110,110,13,12,927.0396002005299,772.4005273192276,1699.4401275197574,[ 7  5 26 17 23 28 10  8 20 13 18 12 28],[ 2 22 28 14 26  4 25 16  9 12 21  8  7],[11 29  9  8  6  8  4 10  3 29 21 11 27],[26 24 23  3 25 21  6 10 13 10 13 29]
111,111,11,10,2578.2428512316606,720.5009518868305,3298.743803118491,[16  5  8 23 23 23 19 10  3 27 26],[25 15 20 15 18 28 10 24  6 14  3],[16 29  3  8  3 12 27 10  4 20 22],[22 17 17  4 21 13 29 18 16  7]
112,112,3,2,51.854841011646386,863.3112830939338,915.1661241055801,[ 7 21 12],[29 12 12],[21 30 19],[28 13]
113,113,9,8,157.1817267361557,891.29548946391,1048.4772162000656,[ 4 13  3 30 11 25  2  2  3],[26 29  8 16 17  9 26 27 11],[20 29 10 22 15 10  9 29  5],[ 4 25 13  2  2 22  4 26]
114,114,13,12,403.01160984871996,837.7126368038247,1240.7242466525447,[ 9  5 29 11  5  9 23 16  6 12 28 16 20],[ 3 10  7 13 12  2 21 25 19  2 18 28 13],[23  3 22 26 19  8 11  6 27 29 15  8 18],[ 3 16 28  3 14 21 10 12  2 11 21 14]
115,115,4,3,2519.3224368786173,859.5891411445966,3378.911578023214,[ 5  2 10 30],[17 27 29 29],[14 26 22  9],[ 2 15  8]
116,116,5,4,394.0318422056693,823.0285879904641,1217.0604301961334,[24 23 21 16 29],[ 2 27 15 13 16],[ 7 20 20 10  2],[23  6  4 23]
117,117,10,9,242.73202939685245,890.9529381925853,1133.6849675894377,[26  7 22 30 14  7 30  3 25 24],[ 8  9 25 10 15 11 30 29 15 17],[25 10 29 20 15 28  2  7 10  4],[16 23 22 24 27 25  2 18 19]
118,118,11,10,877.623905041443,896.516983728662,1774.140888770105,[27 14  2 27 14 25  8 22 24 28 13],[ 7 19 15 22  2  8 21  2 11 28  2],[ 8 17  3 17 28 25 20 26 15  7 20],[19 26 29 14  4 18 18 12 25  8]
119,119,10,9,11.586604589038382,834.7587071101968,846.3453116992353,[27 27 14 26 18 28 18 15 13 22],[ 7 10  2 10  8  7 12 23 21 27],[30 21  2 25 10  9 11  7  2  8],[17 30  6 20 13 30 22 17  7]
120,120,7,6,23.64075755325502,838.8973312638698,862.5380888171248,[22 11 28 28 17 15 20],[12 23 20  4 21 16 19],[ 8 15 30 13 29 16  9],[30 20 26 12 21 25]
121,121,6,5,932.8388469740048,874.8770085998005,1807.7158555738054,[29 15 30  4 25 20],[ 2  2 28 28 12 14],[15  9 26 12  2  9],[30  9 23 10 27]
122,122,14,13,126.4578384962422,835.9311685844457,962.3890070806879,[28 24 10 24 10 15 20 29  2  8 29 30 25 25],[30 19 21 26 22 27 23 18 24 19 13 30 15  5],[15 17 30 11 18 24 12  2 27 23  6  9  9 24],[ 6  8 25 10 29 25 27 19 24 22 10  2 17]
123,123,13,12,260.5224728646443,872.2750418140263,1132.7975146786707,[25 18 14  4 22 12 16 11 18 12  6  8  5],[24 28  7  2 24 19 16 18  2 10 28  3 18],[ 8 28  8 29 28 20 14 14 20 20 20  7 10],[ 7 18 10 22  5 12 28 23 26 30 13 23]
124,124,4,3,254.96767285179166,824.6190667356242,1079.5867395874159,[ 8 23  3  8],[11  4 17 30],[21 27  9 13],[ 2 17 21]
125,125,10,9,1493.056509843658,865.0511694083366,2358.1076792519943,[11 16 29  6  4 11 13 23 16 13],[11  3 19 21  8 21 23 17 24 16],[22 24 11  7 10 13  5 20 21  8],[ 8  8 27  9  9 21 13 30 18]
126,126,14,13,331.8806440656392,949.9373439120479,1281.8179879776872,[15 25  3 19 20 19 10  5 10 18 13  7 14 17],[ 4  2 24  3  9 30  3 10 21 22 24 30  5  8],[27 24 19 18 15  4 17 22 23 24 13 15 11 14],[14 24  5  9  8 30 10  5 23  7 24 20 22]
127,127,8,7,3573.181534430138,904.1800342842168,4477.361568714355,[25 10  6 21  4 21 15 30],[ 7  8  4 29 15 14 17 16],[ 2 11  5 26 21 25 21  3],[13  6 13 13 30 28  2]
128,128,11,10,266.9017192007038,993.5664713016575,1260.4681905023613,[23 16  6 19  7 11 22 11 15  7 10],[12 19  7 15 14  9 25 19 16 19  2],[25 22 13  6  2  3 11  4  4 13  8],[23  9 12 13 25 17  6  7  5  9]
129,129,3,2,1533.1044544694187,937.8365433893143,2470.9409978587328,[19  2 21],[ 8 28  5],[26  3 12],[18 27]
130,130,8,7,201.3411912005364,912.5546779961574,1113.8958691966936,[ 8 13 26  6 12  7 22 30],[ 6 13  3 28 12 22 26 22],[17 18 25 20  8 23 27 24],[13 18  3  9 15  2 28]
131,131,14,13,185.3739008628425,961.9086075620226,1147.282508424865,[24 19 29 29 22  2 16 14 20 10  4  4 16 24],[19 19 27  7  6 12 27 28 15  9  8 11 11 21],[22 22  8 21 18 19 12  4 26 13 13 11 12 25],[23  6  2 10 23 30 28 20 30 24 20 18 13]
132,132,12,11,484.7563296704,973.0140674427851,1457.770397113185,[ 9 16 17 12 28 30  3 16 29 21  6 20],[23 30  8 24  6 19 21 23 23  4 11 19],[27 21 17 26 30 11  4 28 10  4 18 21],[16  6 21 19 10 19  4  5 15 25 18]
133,133,14,13,846.6494031071591,947.0772322034576,1793.7266353106165,[27 17 24 15 26 17 26 27  8 20  9 12 26 24],[17 25 24 19 10 11  3 21  8 24 13 18 19 26],[ 5  9 28  6 13 15  7 16 10 17  9 27  7 30],[25 20 28  5 25 12 19 19 21 29  3  4 30]
134,134,9,8,16.946214718220226,933.579535346719,950.5257500649392,[ 6 17 13 12 16 10 22 19 28],[21 11 30 15 19  4 11  9 22],[29 20  5 20 12  3 27 10 19],[ 6 17 25 13 28 14 29 28]
135,135,7,6,1718.2101456871142,975.0775197786176,2693.2876654657316,[19 22 17 26 11 27 13],[ 3  3 19 23 18 25  2],[11 21 19 14  8 19 30],[12  8 28 28 25 23]
136,136,5,4,39.45075514376619,984.438110404067,1023.8888655478331,[ 6 21  9 11 27],[ 6  4 12 18 23],[23 30  9  7  4],[19 17 15 21]
137,137,5,4,116.66563729651133,935.8748533182894,1052.5404906148008,[ 5  4 28 30 27],[29 12 24 24 23],[ 8  4 21 22 21],[28 16 17  5]
138,138,2,1,1180.0592503219375,979.9444920227007,2160.0037423446383,[23 19],[ 6 10],[17 27],[20]
139,139,3,2,773.7976126863795,945.0764018223299,1718.8740145087095,[18  3 24],[20 18  6],[18 12  6],[ 5 27]
140,140,3,2,127.67527250311616,1046.4078059628062,1174.0830784659224,[27 25 13],[13 21 11],[11  2 25],[25 26]
