,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
106,106,5,4,760.9228886093126,1023.6286294941829,1784.5515181034955,[17 23 14 10 17],[22  8  3 18 12],[14  3 26 25  8],[27  8 19 12]
107,107,5,4,745.330048220266,1047.8874337466668,1793.2174819669328,[28  8 29 26 25],[17 22 17  9  7],[24 14 19  4 10],[20 27 25 30]
108,108,2,1,85.14835553249412,1010.1057810317047,1095.254136564199,[21 18],[13 13],[28 17],[15]
109,109,9,8,835.3026505763361,1097.231639691361,1932.534290267697,[ 6  4 23 13 19 25  2 17 18],[19 24 30 21  9  2  4 24 30],[26 20 17  6  3 18 12 10 27],[ 8 24  7 18  2 20 19 29]
110,110,9,8,219.8203564536194,1144.7602213231207,1364.58057777674,[15  3 11 11  5 14 17 11 18],[16 22 28 14 16 24 10  5  9],[ 6 11 27 30  3  3 21  6 29],[13 28  9  4 28  9  7 24]
111,111,2,1,233.51991473910755,1142.9713717972265,1376.491286536334,[ 9 26],[20 29],[24 30],[15]
112,112,5,4,816.2100263240249,1156.8136880359443,1973.0237143599693,[28 15 21 17 26],[29  3  9 22 17],[28 12 17  5 27],[ 3 20 20 11]
113,113,9,8,1153.6678820134475,1120.531404981441,2274.1992869948886,[30 16 29  7 23 23 30  5 26],[18 16 16 18 21 28 23 23 12],[14 30 13 10  9 17 17 16  3],[28 20  7  4 12 15  4  9]
114,114,9,8,3.076485672672564,1117.7867506616758,1120.8632363343484,[19 18 16  4 19  8  4 24 26],[16 18 27 12  2 18  2 13 10],[22 25 20 27 21 15 30 19 23],[29 28 27  3  3 20 26 29]
115,115,2,1,508.6887627377345,1167.1670806576988,1675.8558433954333,[11  2],[28 16],[16 27],[6]
116,116,3,2,1032.0609439239,1122.9801478641064,2155.0410917880063,[ 5 13  7],[24 30 24],[14 27  4],[25 21]
117,117,9,8,74.53367693983064,1193.0835036768967,1267.6171806167274,[28  2 11 19  3 30 30 19 23],[10 14 18 25 17 30 18 17  4],[26 30 24 28 14 28 18 23 27],[12 20 13 19  7 10 14  6]
118,118,7,6,579.3870342418243,1195.2683574537293,1774.6553916955536,[12 27  3 19  8 13 26],[ 4  9 26  9  9 21  8],[ 8 20 25 24  7 29 14],[ 6 16  7  5  7 14]
119,119,5,4,443.1783130475645,1170.2702465528669,1613.4485596004313,[22 18  5 11 13],[12  3 25  9 19],[13  8 20 23 23],[ 3 20 26  2]
120,120,6,5,13.367085753656294,1241.204328684282,1254.5714144379383,[ 2 17 26 19 28 11],[ 8 27  7  3 16 17],[ 9 15  9  4 18  6],[22 10 12 29 24]
121,121,3,2,72.33675440007154,1206.5863908160227,1278.9231452160943,[ 8 30 26],[24  6 23],[19 13  3],[30 13]
122,122,12,11,366.877633041244,1203.5753840758935,1570.4530171171375,[25  4 12  9  7 22  8 13 30  3  2 15],[ 5 12  3 24 16 12 16  5  6  7 16  5],[11 29 21 24 10 17  2  9 22  7 14  7],[ 2 23  6  7 23  2 17 29  9 23 12]
123,123,10,9,139.63517198459368,1231.365294079551,1371.0004660641446,[12  5 25 14 21  3 15 13 14  8],[26 11 18  3 16 25 24 12  6  3],[19 10 16 21 14  3 14  3 27  6],[14 12 28 30 28 19  2 15 13]
124,124,7,6,441.6127940044259,1288.301001480971,1729.913795485397,[18 12  3 26  3 15 29],[22 25  5 13 24 22 16],[16 24  7  9 21 16 11],[14 11 28 17  5 13]
125,125,10,9,122.17889692716122,1239.4520461285508,1361.6309430557121,[28  7  5 20 19  4  8  4  2 27],[24 26 12 19 27 22 18 14 28 24],[10 12  3 19  3 28 25  7 15  3],[ 9  3  9 22  9 30 24 10 25]
126,126,4,3,367.80165984783287,1217.2140504416952,1585.0157102895282,[14 10  6 19],[25  2 30 30],[20  6 13 28],[10 30  4]
127,127,14,13,451.24874561383376,1203.2116929127485,1654.4604385265823,[ 9 13  7  9 16 13  7  3 15  5 30 15 27 10],[27 27 20  8 18 24  5 14 11 15  4  2 11 30],[11  2 20  2 12 22 29 29  2  9  6  9  5 30],[29 11 19 17 10 12 18 21 15 27 27 18  5]
128,128,3,2,281.78973421081866,1204.5649453758738,1486.3546795866923,[ 2 26  7],[26 20 22],[17 30 17],[14 12]
129,129,3,2,453.05437618690183,1243.0954760910595,1696.1498522779614,[3 9 8],[10 13  7],[29  2 11],[16  4]
130,130,14,13,72.33646134996846,1332.491472124826,1404.8279334747945,[19 20 21 12 28 28 13 11 13  9 11 18 23  3],[15 25 20 17 29 29 23 20 19  8 10 29  9  4],[26 23  5 24  9  5  3  5  5  9  5 11 20 25],[18  7 26 23  4 26 27 29 28  7 15  4 25]
131,131,5,4,130.7684066428285,1396.4716540895608,1527.2400607323893,[25 21  9  9 23],[ 7 24 20 21 28],[25 30  3 11  5],[ 7 19 11 20]
132,132,11,10,394.8789896929664,1388.863757882494,1783.7427475754603,[ 4 18  4 25 21 17 15 19 27 11 15],[10  9 17 30 19 16  7 23 22  2 13],[20 24  5 27 10 19 16 15  4  4 15],[14 16 21 11 13  6 19 28  7  2]
133,133,2,1,90.38824332782136,1322.066194508848,1412.4544378366693,[12 23],[ 3 10],[12  3],[20]
134,134,11,10,418.0617642479,1315.2872379020762,1733.349002149976,[ 8 25 18 29 24  5 15 29  9  7  6],[ 3 22  2 11 28  8 17 21  8  2  5],[13 26 16 21 19 17 29 28 13 20 22],[ 8  6 12 22 27 21 18 28  8  5]
135,135,2,1,178.92732356419398,1341.6652923735908,1520.5926159377848,[ 2 29],[28 15],[25 16],[24]
136,136,11,10,48.64558700316826,1323.7925057446419,1372.43809274781,[23 28 19 30 10  7  7 27 25  4  5],[16 25 13 25  3  3  8 28 24 12  6],[16 12  7 23  3 18 20  6  3 20 18],[ 3 24 30 20 20  5 21  2 22 22]
