,id,nodes_num,edges_num,lifetime,start_time,end_time,cpu_data,ram_data,rom_data,bw_data
147,147,2,1,216.4142228944148,1407.1604526827805,1623.5746755771952,[19 21],[23 26],[21  8],[23]
148,148,8,7,258.3579500629733,1423.1391903224805,1681.4971403854538,[11  4 11 17 23 23 27 21],[23 11 16  2  2 27 10  7],[16  4 15 13 14 23 22 16],[29 24 11  5 15  4 11]
149,149,8,7,147.41189301997957,1414.0747719355531,1561.4866649555327,[13 30 29  4 21 23  5 23],[24 22 16 15 21 15 10 10],[27  7 18 29  8 10 12  2],[23  8  3  7 27 14  7]
150,150,9,8,24.92995993103612,1564.3983976520035,1589.3283575830396,[19 16 20 24 13  8 26 25  3],[ 8 23 21 20 11 10 11 21 22],[ 9 11  5 10 29 27 23 30 29],[18 25 24 12 23 30 24 21]
151,151,7,6,505.63919995450436,1537.0729654915208,2042.7121654460252,[29 21 28 18  6  7 21],[ 8 14 16  4 13 18 29],[28 24 13 15 22 25 14],[10 22 28  4 20  8]
152,152,9,8,277.557298629731,1536.7531291905066,1814.3104278202377,[ 8 11 17 16 21 17 27 15 29],[ 8 27 24  7  7 30 21  5  2],[ 4 19  5 30 20  4 17 30  3],[15 23 28 25 12 20  5  9]
153,153,9,8,250.24653509983165,1576.233191381885,1826.4797264817166,[18 27 19  9 16 29 30 14 26],[11 15  6  6 19  9  2  6 21],[ 8  4 11  8 27 26 11 30  9],[29 25 27 11 18 30  7  6]
154,154,9,8,824.3738910713993,1557.1249765197679,2381.4988675911673,[15 12 19 28 19 12 29  7 30],[15 24 13 14 15 25 16 11  3],[ 7 23 24 30 26 16 16 11 20],[19 29  3 11 18 21 21  8]
155,155,5,4,118.16599960610584,1597.0690277800177,1715.2350273861234,[ 6 15 10 17 20],[28 26 13 11 25],[ 5 19 20 12  9],[ 6 23 17 20]
156,156,9,8,471.91107805823754,1574.0439180842923,2045.9549961425298,[17 24 20 10 30 14  6  2 26],[26 11 22  4 20 21 10 22 27],[19 26 11 18 29 21 14 17 17],[23  2 10 30 22 15 21  5]
157,157,4,3,1.2739765410589485,1511.9976018339944,1513.2715783750534,[ 7 27 17  5],[27 23 28 26],[11 21 23  8],[20 15 24]
158,158,2,1,139.57285366816498,1507.2315006690008,1646.8043543371657,[12 16],[5 5],[17 12],[30]
159,159,7,6,2080.274343105625,1525.6586977376014,3605.9330408432265,[14 27 22  6 13  4 27],[20 11  3  7 12 10 22],[ 5  8 12 28  4 21 12],[29 26 15  5  9 12]
160,160,7,6,651.9319550939575,1646.5450947729416,2298.477049866899,[ 6 15 14  2  2 11 26],[28  6 16 21 24 16 10],[19  8 29 25 22 20  8],[21 20 19  8 16 13]
161,161,6,5,460.729843644724,1646.5533859623965,2107.2832296071206,[24 26 19  6 14  8],[20 27 13  2 13  9],[11  5 22  5 13 28],[17 10 25 28 19]
162,162,6,5,1149.526261316929,1643.5818928932624,2793.1081542101915,[18  4 26  5 30 27],[ 7  8 24 22  7 22],[25 21 20  9 26  6],[15 13  6 22  3]
163,163,7,6,347.76568562571435,1604.7097827179427,1952.4754683436572,[13 16  6 28 12 20 30],[21  2 30 25  6 15  4],[15 23  7 27 17  2 25],[ 7  4 14 23 22 16]
164,164,4,3,834.0249791490656,1679.5474392873246,2513.5724184363903,[ 9  5 14 20],[14  6  9  8],[24 10 15 21],[16 13 17]
165,165,7,6,46.525873378157165,1601.221190809633,1647.7470641877903,[27 14  3 29 26 23  6],[19  8 18  2  7  6  2],[ 8  8 11  4 19 10 18],[ 6  3 21  6 17 30]
166,166,8,7,9.485293509034044,1646.1139561696402,1655.5992496786744,[30 27 25 24 20 12 21 24],[16  5  7  2 14 20  6  7],[24 30  4 29  4 27 29  5],[ 3 13  3 26 10 29 10]
167,167,2,1,112.4597183376671,1679.307872622118,1791.7675909597851,[29 26],[ 9 10],[10 22],[27]
168,168,7,6,1062.818598382763,1636.722688746516,2699.541287129279,[27  2  2 30  8 16  5],[20 18 26  7 30 22 20],[30  6 30  7 22 19  4],[ 5 22 26 29 26  3]
